cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	smiles	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	MolecularWeight	HBondAcceptorCount	HBondDonorCount	RotatableBondCount	Complexity	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	TPSA	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount	VanDerWaalsVolume	Charge	SASA	AtomStereoCount	BondStereoCount	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
1254	1.396615960510091	1.4884321669288196	0.2820053660777169	0.5577965548811078	-0.597229694307892	0.38347752094146975	-0.3435658554871835	0.13840605265515651	0.12659947172741504	0.3535467095198637	0.10867106160373641	0.08419624531590635	213.817	CC1CCC(C(C1)O)C(C)C	66	1	-0.39282090888948124	0.21045980546925236	0.21045980546925236	0.39282090888948124	156.26900000000018	1	1	5	700.9428729450635	-0.04	97.99821291754922	1	0	0	0	1	1	0	20.23	1	1	0	0	0	0	1	0	1	1.0	0.9498279625089459	0.3374824161439945	0.0037748485579523166	0.31277282752199637	0.8959191935448044	0.37623784263827903	2.315721418628967	2.4395000000000007	47.34980000000002	11	174.084	0	252.81406073723338	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	187.579	13.495	0.928
1738	-0.7836477498794524	-0.4741972000341341	0.3203982828673768	0.8987687252043721	1.606029454798176	0.03533061797154276	0.04859086576836073	-0.6161913927690665	-0.36336458961053786	1.0546305384239536	0.6903149513042603	0.09290173594949734	208.798	COC1=C(C=CC(=C1)CC(=O)O)O	70	4	-0.504254602281173	0.3073171596154548	0.3073171596154548	0.504254602281173	182.17500000000007	4	2	5	625.983248890384	-1.71	89.61280981456204	1	0	0	0	4	2	0	66.76	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9640803372321036	0.4038836377389395	0.0023187051652680214	0.26561081183271396	0.8286353020384133	0.15157364504302684	2.780933146315074	1.0278999999999998	45.99860000000002	13	162.119	0	230.88924602984127	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	170.978	8.859	0.948
2345	-1.0908575657506392	0.20588436685938247	0.8175975011167266	-1.180730117068684	-0.16557788740499732	-0.5698371587199776	-0.2501260189833978	-0.6990348974474324	-0.7724573079130348	0.3739369064972715	0.6796779133494857	-0.39185754069536904	243.321	C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2	80	2	-0.45722281014698424	0.3379551839851819	0.3379551839851819	0.45722281014698424	212.24800000000008	2	0	3	942.7820799584568	-2.0899999999999994	111.35309488591857	2	0	0	0	2	0	0	26.3	0	0	0	2	2	0	0	0	0	0.07142857142857142	0.9835806168052097	0.5598947150454683	0.0026045059099080335	0.18046930554829282	0.9658836193829546	0.2612759776012381	3.2233823189891067	3.0436000000000014	62.00350000000004	16	199.499	0	276.89450383476463	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	207.814	8.314	0.960
2355	-0.36764994523621297	-1.3948190654205685	-1.138364393539011	0.5346006525813302	-0.36524604705344765	0.9963844332366647	-0.48033523395441824	0.44415261937480993	-0.33727693885630533	0.12664065653187656	-0.027766869560310024	-0.20374464203137194	215.775	COC1=C2C=CC(=O)OC2=CC3=C1C=CO3	80	4	-0.4952097058035285	0.3356971075196222	0.3356971075196222	0.4952097058035285	216.19200000000004	4	0	2	1045.785007582857	-2.2299999999999995	101.27365171634297	3	0	0	2	4	0	0	52.58	0	0	0	3	1	2	0	0	0	0.08333333333333333	0.9528651365258631	0.3606988313392117	0.0014283785688184007	0.3033941851676601	0.7175002652131456	0.0610752307178014	2.781779818149501	2.5478000000000005	58.80800000000002	16	177.675	0	232.88326545792378	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	0	185.350	7.675	0.959
3102	-0.7130457214234155	0.09964185882951679	0.7262062744800102	-1.042297735138193	-0.57221520777799	-0.6566332614881074	0.24542827953925528	-0.07710784122200741	-0.5647167424565349	0.05721390550556853	0.22602335257121076	-0.2962483491929637	212.969	C1=CC=C(C=C1)C(=O)C2=CC=CC=C2	68	1	-0.2886159649049109	0.19251966533540768	0.19251966533540768	0.2886159649049109	182.22200000000007	1	0	2	759.7869811053963	-1.8899999999999997	97.06466654167946	2	0	0	0	1	0	0	17.07	0	0	0	2	2	0	0	0	0	0.0	0.9797038079912254	0.5154538736112231	0.0029935699043760226	0.20045061388654406	0.8522241215398155	0.11945890546225203	2.8282850640036017	2.917600000000001	56.31650000000003	14	173.781	0	236.36273780201003	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.332	5.551	0.969
3197	0.5877768435288914	0.9036892506035947	-1.2219521021698254	-1.7337025168041569	-0.9357320485819658	-1.3523004283231268	-0.9398501650117991	-0.34443297762315783	-3.0780608745474187	6.842157670653268	-9.752312813442293	3.3878907462263466	1125.230	CC1C(=O)N(C2CSC(C(C(=O)N(C(C(=O)OCC(C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)C(NC(=O)C(COC(=O)C(N(C2=O)C)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C)C)SC)C	412	26	-0.4613881685962759	0.3286962880985311	0.3286962880985311	0.4613881685962759	1101.2790000000018	18	4	18	5795.595653175184	-7.480000000000001	542.9693834747628	6	8	2	4	24	4	0	301.7999999999999	2	0	2	4	2	2	0	2	2	0.49019607843137253	0.9511742302844909	0.34051435152465453	6.126824660152663e-05	0.30865447290247777	0.8276606470592632	0.258881275074594	6.515400549403656	0.6353000000000106	284.3807999999999	77	961.153	0	1245.405019490513	9	0	10	10	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	4	8	4	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	2	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	8	6	0	0	0	0	1091.502	130.349	0.881
3314	-0.3652980194518942	-0.6937551968654203	0.8906113495048482	1.9516440592079265	0.9487207262473363	0.44601087003439954	-0.5533851316760896	-0.4397147506646346	0.23951891972348782	0.5359397136362427	0.29450082196478156	0.6020708490019544	206.117	COC1=C(C=CC(=C1)CC=C)O	64	2	-0.5042546024667084	0.29329374160670474	0.29329374160670474	0.5042546024667084	164.2040000000001	2	1	5	673.641757117766	-1.4400000000000002	89.05566378674298	1	0	0	0	2	1	0	29.46	0	0	0	1	1	0	0	0	0	0.2	0.9616704704991748	0.39358578183556925	0.002476284151620039	0.2742077791928885	0.7824930831317863	0.1497687815325529	2.6864504207380913	2.1293	48.559800000000024	12	161.460	0	233.53294678122376	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0	169.554	8.095	0.952
3469	0.265381048234119	-0.6131709864740131	0.8615758843328618	-0.6393758040988987	0.857372202369104	-0.5033990679792409	1.0255309081046788	0.11099922641528816	-0.1812228797408837	0.21923087397064525	0.2719807747497346	0.0073749722770238635	166.963	C1=CC(=C(C=C1O)C(=O)O)O	58	4	-0.5079347947605579	0.3391102515961014	0.3391102515961014	0.5079347947605579	154.12100000000004	4	3	3	462.4125207061952	-1.7099999999999997	71.03040236591397	1	0	0	0	4	3	0	77.76	0	0	0	1	1	0	0	0	0	0.0	0.9494756097275349	0.353267239868503	0.002604370922280919	0.31384082993219004	0.6885461749157117	0.017085425666213724	2.339313873251439	0.7959999999999998	36.730900000000005	11	128.006	0	177.8450343263688	0	0	1	0	0	2	0	0	0	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	132.544	4.538	0.966
3830	0.22545807697438205	-0.23016721389696895	1.2336965337706796	-0.6304404260238505	-1.1013345335921096	0.33188031631120896	-1.080403024407404	-0.038009744949301046	-0.380151297564919	-0.04149129861242755	-0.5499623026383196	0.5298399030409109	221.968	C1=COC(=C1)CNC2=NC=NC3=C2NC=N3	80	6	-0.46747732221181365	0.18224874143013192	0.18224874143013192	0.46747732221181365	215.2160000000001	5	2	3	983.210944017834	-2.3700000000000006	103.50824754921848	3	0	0	3	6	2	0	79.63000000000001	0	0	0	3	0	3	0	0	0	0.1	0.9884797662707135	0.6145656764424543	0.002414128176481065	0.15135306958696082	0.8501066520071255	0.016040014947975474	3.289137883856157	1.5579999999999996	57.71840000000001	16	181.205	0	243.9651198348566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.887	5.683	0.970
4114	-0.36333781217318667	-1.169180010774089	-0.98409480394754	0.6758490685529902	-0.33887488366178986	0.6710060617087211	-0.5094817289503715	0.2137384634212576	-0.23159666781661276	0.17090497837442653	0.04466222930596751	-0.08830140519814704	213.554	COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2	80	4	-0.4896787953846607	0.33582557794467166	0.33582557794467166	0.4896787953846607	216.19200000000004	4	0	2	1045.785007582857	-2.23	101.27365171634298	3	0	0	2	4	0	0	52.58	0	0	0	3	1	2	0	0	0	0.08333333333333333	0.9582171348968901	0.38230782894565424	0.0015935502673413613	0.2860418193026943	0.7368322883296561	0.05393941800542998	2.750022803521113	2.5478000000000005	58.80800000000002	16	177.730	0	237.70062882807815	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	0	184.796	7.066	0.962
4133	-0.7939793682232218	-0.17186801112586414	0.17848489292538938	-0.09471547996074058	0.5924612121220008	-0.5386540327653049	0.3273140181263959	-0.4411027158809925	-0.7141675979171271	0.36953278100273435	0.3577786115421983	-0.25950207495016786	169.427	COC(=O)C1=CC=CC=C1O	58	3	-0.5070528008609642	0.3411321188257538	0.3411321188257538	0.5070528008609642	152.14900000000006	3	1	3	523.950935167277	-1.51	75.55702268950655	1	0	0	0	3	1	0	46.53	0	0	0	1	1	0	0	0	0	0.125	0.9630192265977784	0.4086943882584287	0.003179367528870521	0.269432680280282	0.7342620797978126	0.02905118546757507	2.3757256100575734	1.1787999999999998	39.446300000000015	11	136.130	0	192.44742284515968	0	0	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	4	3	0	0	0	0	140.055	3.925	0.972
4175	0.7000564655236393	1.606709225633723	-1.5253697654104812	-0.27875751314449837	-0.19610967433327084	0.055311770104487595	-0.2405893746228578	-0.7840151924226131	0.0643932975518005	1.2269878414857367	0.37428282242915817	-0.32948475327589805	460.753	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CCCC(=O)O3)C	156	4	-0.46236333845849953	0.3084308049809095	0.3084308049809095	0.46236333845849953	388.54799999999943	4	0	10	2054.742900328848	-1.58	219.86529279913773	3	0	0	1	4	0	0	52.60000000000001	3	2	1	0	0	0	0	1	1	0.75	0.8211594330470842	0.09796403327915401	0.0003081717303185769	0.5706988571197522	0.8103569758581853	0.5724832390195619	3.7573853743952856	5.224700000000006	109.44800000000006	28	387.196	0	539.177864071821	7	0	2	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	6	0	0	0	0	428.763	41.566	0.903
4477	0.04356129916432679	-0.5676312920609661	1.0809293685712114	-0.7685819949977444	0.5160036474487956	-0.6178460259078289	0.5574458612707816	0.28354432942597213	-0.5109348785982001	0.06018507136333192	0.42229154670527763	0.5569311072291278	289.383	C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O	108	8	-0.5071197044152095	0.2931307080227158	0.2931307080227158	0.5071197044152095	327.1229999999998	4	2	4	1039.3253930478827	-2.3099999999999996	140.0030565437766	2	1	0	0	6	2	0	92.47000000000001	0	0	0	2	2	0	0	0	0	0.0	0.9869322219944019	0.5944865658987548	0.0009245583059555338	0.161135933885625	0.838864066267758	3.071916642577217e-10	4.148842067109257	3.859500000000001	79.17640000000002	21	244.583	0	293.29279266863404	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	254.005	9.422	0.963
4534	0.7474037678305515	-0.46248065436964575	1.2969369650631515	0.36579098392553516	0.3791500202918732	0.20020633927238066	0.002617399938097726	0.18243640223110458	0.09105292338848504	0.7301437521073543	0.41249238491325024	0.551960861251259	343.727	CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O	118	4	-0.5042598931275362	0.2932937828120761	0.2932937828120761	0.5042598931275362	302.36999999999955	4	4	11	1329.1118019189898	-2.36	161.11111705692548	2	0	0	0	4	4	0	80.92	0	0	0	2	2	0	0	0	0	0.3333333333333333	0.9959592639570544	0.7564955938002043	0.0017850404208209563	0.08980614977896753	0.9749045785437601	0.19188356158212438	4.556687529516677	3.5664000000000033	85.27920000000002	22	286.600	0	386.87649738097065	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306.270	19.670	0.936
4592	0.20470059395666831	0.1811379731506448	1.53204293073383	-0.3648770048538697	-0.5474769496756714	0.30199424055249197	-1.0478530059706623	-0.31824389565023453	-0.49424002120510674	0.4866234278269026	-0.2703434354112572	0.33616117923595845	332.095	CN1C=NC2=C(N=C(N=C21)NCCO)NCC3=CC=CC=C3	114	7	-0.3945440352417588	0.22636583155932258	0.22636583155932258	0.3945440352417588	298.3499999999997	7	3	8	1441.6605509221415	-2.6699999999999995	153.09421681036838	3	0	0	2	7	3	0	87.89	0	0	0	3	1	2	0	0	0	0.26666666666666666	0.9277349324829383	0.29540807095004645	0.00035535225783014284	0.37323972866092103	0.6336009873696647	0.03683977376630935	4.008324594444903	1.3795999999999997	85.64820000000003	22	269.715	0	382.3204058301773	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	0	0	285.294	15.579	0.945
4684	0.6442009526649135	-0.6303566355996827	1.4322421504786456	-0.00586263418150761	-0.3624746364921431	-0.27458179019918144	0.13136425185233402	0.3047692283157349	0.039047339342324135	-0.19728800560869414	0.2715145525922514	0.35537545009299487	138.353	C1=CC(=CC=C1O)Cl	42	2	-0.5079651858460357	0.29309208670526976	0.29309208670526976	0.5079651858460357	128.55799999999996	1	1	1	324.3632272522796	-0.69	59.64042585754097	1	0	0	0	1	1	0	20.23	0	0	0	1	1	0	0	0	0	0.0	0.9904809749141725	0.6437483337665186	0.010124677922529749	0.13764969427162033	0.8650106917523585	0.02741030006076914	2.1987285006493065	2.0456000000000008	33.1168	8	106.152	0	145.01335359519933	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.740	3.588	0.967
4685	0.02198453157578645	-0.19215597442323626	1.1571729316304686	-0.027539188269210032	-1.1550158887118218	-0.214268500713449	-0.3534210274023196	0.40211245953919267	-0.08086705645759647	-0.2886639365420604	0.21333689627963384	0.2549808542469776	140.936	C1=CC(=CC=C1Cl)Cl	42	2	-0.08434269778179436	0.06389332211241945	0.06389332211241945	0.08434269778179436	147.00400000000002	0	0	0	231.81286524684438	-0.20000000000000007	63.65781757393158	1	0	0	0	0	0	0	0.0	0	0	0	1	1	0	0	0	0	0.0	0.9946873149972164	0.7229641244492881	0.010199181602128413	0.10294243723376807	0.8970575627754396	4.458282224733672e-11	2.4108250444874497	2.9934000000000003	36.46200000000001	8	111.626	0	140.26198821641452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.348	3.722	0.968
4788	0.38208222935892855	-0.7162371156797991	1.3192333507575913	-0.8870719567483452	1.2940174193918954	-0.28460387913437174	0.7714780969319684	-0.3425267561130548	0.0894805493195935	0.511275161633886	0.5056341379649139	0.02001169452171694	295.434	C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O	104	5	-0.5079666452403732	0.2931358463784797	0.2931358463784797	0.5079666452403732	274.2719999999997	5	4	8	1091.281836097293	-2.6900000000000004	134.9380488124369	2	0	0	0	5	4	0	97.99000000000001	0	0	0	2	2	0	0	0	0	0.13333333333333333	0.9899179397673513	0.6344716465292024	0.0014850239621348588	0.1416420577609727	0.8761206263524648	0.0514491133541268	3.9142487044632865	2.3245000000000013	72.1947	20	239.771	0	329.44214422379224	0	0	1	1	0	4	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	253.948	14.177	0.944
4947	-0.1684037389110391	0.0457638903838651	0.485273687731794	-0.29379033014822814	1.3137458568212512	0.1817924232787477	0.4566414146038591	-0.4435852850879746	-0.20888785386865802	0.677801137566306	0.7338479856810912	-0.0040244641954390635	239.976	CCCOC(=O)C1=CC(=C(C(=C1)O)O)O	82	5	-0.5041437396005058	0.33790112273203604	0.33790112273203604	0.5041437396005058	212.20100000000008	5	3	7	699.2575910637556	-1.91	103.66859693961752	1	0	0	0	5	3	0	86.99000000000001	0	0	0	1	1	0	0	0	0	0.3	0.979937288246622	0.5192563203948822	0.0019158690232903449	0.1993060739261526	0.8206790518743955	0.07517794986833529	3.1983712575528003	1.3702	52.00990000000003	15	186.874	0	266.57256395345576	0	0	1	1	0	3	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	196.833	9.960	0.949
5146	0.5589367277975453	-0.4062417959504132	1.563955177885435	-0.36745357576355114	-0.23851378166782403	-0.035004770826226016	-0.31689867650544723	-0.22355734790316276	-0.21069251210396392	0.005172592914171144	0.18652194182237783	0.012168679263180165	151.481	C1=CC=C(C(=C1)CO)O	48	2	-0.5075841090786101	0.2931099585674671	0.2931099585674671	0.5075841090786101	124.13899999999994	2	2	3	446.2352141093613	-1.02	64.79791725588258	1	0	0	0	2	2	0	40.46	0	0	0	1	1	0	0	0	0	0.14285714285714285	0.9456343290486195	0.3328822147294485	0.004168580005864627	0.3252317876911283	0.7060254255732826	0.06327964476312216	2.0641105235752604	0.8844999999999996	34.029599999999995	9	117.519	0	169.64255476815413	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	122.142	4.623	0.962
5564	0.058991076518983276	-0.9694152077395531	1.1730510982019824	0.6070550792074513	-0.14808424176216237	-0.3387950462679135	-0.3002894404566952	0.29048166486029375	0.06139377965080056	-0.07644407734384386	0.7420535478870284	0.8139810269358864	262.927	C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl	88	5	-0.5042031316845323	0.29329494816516827	0.29329494816516827	0.5042031316845323	289.54499999999985	2	1	3	815.6170308425054	-1.0899999999999994	123.2275387472108	2	0	0	0	2	1	0	29.46	0	0	0	2	2	0	0	0	0	0.0	0.9923870962032781	0.6760297767582958	0.0016555479009072512	0.12315783080756813	0.8768484263079336	1.635187955592957e-05	3.853922854315564	5.144700000000002	69.65280000000001	17	213.141	0	259.5845302450321	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.865	9.724	0.956
5793	1.4598991303565192	0.6797602833367407	0.8447384786586554	-0.39346218884230916	0.08884513880795318	0.9233573560295806	-1.1898283733908934	-0.6818167236433045	0.2835532090435227	-0.6190572891529031	-0.20327971271558812	-0.5205051993011164	189.796	C(C1C(C(C(C(O1)O)O)O)O)O	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.751102950702543	0.06529698285064958	0.0015426827331703529	0.6601850933230266	0.7426574721825958	0.493264768779684	2.205191990695494	-3.2213999999999987	35.98599999999999	12	149.742	0	212.8597555645442	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	160.523	10.781	0.933
