cid	smiles	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	MolecularWeight	HBondAcceptorCount	HBondDonorCount	RotatableBondCount	Complexity	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	TPSA	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount	VanDerWaalsVolume	Charge	SASA	AtomStereoCount	BondStereoCount	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino
53441188	COC(=O)C=CC1=CC=CC=C1Cl	68	3	-0.4658510419873812	0.32998595564247246	0.32998595564247246	0.4658510419873812	196.63300000000007	2	0	3	636.3366507683193	-1.2799999999999998	94.42463660284173	1	0	0	0	2	0	0	26.3	0	0	0	1	1	0	0	0	0	0.1	0.9829233935011795	0.5493586906643061	0.002478155395306998	0.18401522357708716	0.8177920333100924	0.017096433638007988	3.021330411990951	2.526200000000001	52.502000000000024	13	169.58400000000003	0	227.60309943511925	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
53694162	CCC=CC1C(=CCCC1(C)C)C	74	0	-0.08819005836418502	0.05790885576742124	0.05790885576742124	0.08819005836418502	178.3190000000002	0	0	6	900.9575756733362	-0.52	113.64287018638288	1	0	0	0	0	0	0	0.0	1	1	0	0	0	0	0	0	0	0.6923076923076923	0.9427377958434839	0.3099154624907941	0.0019111604369187476	0.3335347782288521	0.7785657737221559	0.2788798282316887	2.6895028282348767	4.335100000000003	59.69300000000005	13	203.24000000000004	0	304.66926280921973	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
54005809	CCC=CC1=C(CCCC1(C)C)C	74	0	-0.08451799782292589	0.062242943914875115	0.062242943914875115	0.08451799782292589	178.3190000000002	0	0	6	896.9575756733365	-0.52	113.64287018638288	1	0	0	0	0	0	0	0.0	1	1	0	0	0	0	0	0	0	0.6923076923076923	0.9471032794163037	0.32410119110144764	0.002056662838564937	0.32092893001236766	0.8173305489083915	0.2804685129538914	2.724766407296379	4.479200000000004	59.76300000000005	13	202.65600000000003	0	293.6510424599741	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
54056893	CC1=C(C(CCC1)(C)C)C=CC(C)OC	86	1	-0.3776740219107999	0.07265150936488457	0.07265150936488457	0.3776740219107999	208.3450000000002	1	0	8	1009.4962881914681	-0.56	127.93129853062199	1	0	0	0	1	0	0	9.23	1	1	0	0	0	0	0	0	0	0.7142857142857143	0.9589642460950271	0.3768818250218177	0.0017879789628494386	0.28352702642146194	0.867351146007437	0.2996774458185354	2.971805701264348	4.104100000000003	65.94300000000005	15	227.35200000000006	0	327.3481319613401	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	6	0	0	0	0
54105512	COC1=CC=CC(=C1)C=CC(=O)OC	74	3	-0.4967458540461449	0.3299850934826115	0.3299850934826115	0.4967458540461449	192.21400000000008	3	0	5	761.400892443521	-1.77	99.81476922036698	1	0	0	0	3	0	0	35.53	0	0	0	1	1	0	0	0	0	0.18181818181818182	0.9939113771739514	0.70577802009258	0.0035392533456248257	0.11018245924002311	0.892613464726866	0.0239178172936018	3.453269746073514	1.8813999999999997	54.044000000000025	14	180.97600000000006	0	251.68560666273012	0	1	1	1	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0
54139758	CC1=CCCC(C1C=CC(C)OC)(C)C	86	1	-0.37768556167977185	0.07235905961510217	0.07235905961510217	0.37768556167977185	208.3450000000002	1	0	8	1013.4962881914682	-0.56	127.93129853062199	1	0	0	0	1	0	0	9.23	1	1	0	0	0	0	0	0	0	0.7142857142857143	0.9617409551356809	0.39077707103898174	0.0017510285107511644	0.273960462867743	0.8491941801073962	0.28732244278637037	3.0032896886586515	3.9600000000000035	65.87300000000005	15	229.78400000000005	0	341.18785428202546	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	6	0	0	0	0
54182336	COC1=CC=CC(=C1)C=CCCl	64	2	-0.49674585568621565	0.11895601254716703	0.11895601254716703	0.49674585568621565	182.6500000000001	1	0	4	658.4868823512535	-0.9500000000000002	93.07305550313357	1	0	0	0	1	0	0	9.23	0	0	0	1	1	0	0	0	0	0.2	0.9475085924343227	0.33356549763110666	0.0017878284574072058	0.3197303039487005	0.7384285499888362	0.0838608287952253	2.6978265623143476	2.9472000000000014	52.748000000000026	12	167.48800000000003	0	233.10483600611266	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0
54413375	COC1=C(C=C(C=C1)C(F)(F)F)Cl	72	5	-0.4951993232855455	0.41596644675699657	0.41596644675699657	0.4951993232855455	210.58200000000002	1	0	2	483.6715640807033	-0.9000000000000001	86.50452801446428	1	0	0	0	1	0	0	9.23	0	0	0	1	1	0	0	0	0	0.25	0.9631574030599689	0.4006186011193797	0.0018778660327926867	0.2689383143599599	0.7946291233793026	0.08020573439640245	2.7765615729728346	3.367400000000001	43.006000000000014	13	156.19200000000004	0	200.57076726041106	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
54484293	CC(=O)OC1(CC(=O)C2=CC=CC=C2O1)C3=CC=CC=C3	106	4	-0.4468462909524523	0.30569648829676593	0.30569648829676593	0.4468462909524523	282.29499999999973	4	0	3	1272.3846365487218	-2.619999999999999	141.52709840546544	3	0	0	1	4	0	0	52.60000000000001	1	0	1	2	2	0	0	0	0	0.17647058823529413	0.8977279287413662	0.1956781748969632	0.0008706163122384282	0.4405502990099276	0.9069379872784116	0.4774249860745085	3.13554308199279	3.0679000000000016	75.90350000000004	21	248.40000000000006	0	336.37879435493534	1	0	2	2	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	6	4	0	0	0	0
54675768	CC1=CC=C(N1)C(=O)OC2C(C(OC(C2OC)(C)C)OC3=C(C4=C(C=C3)C(=C(C(=O)O4)NC(=O)C5=CNC(=C5C)C(=O)NC6=C(C7=C(C(=C(C=C7)OC8C(C(C(C(O8)(C)C)OC)OC(=O)C9=CC=C(N9)C)O)C)OC6=O)O)O)C)O	424	25	-0.5047622181964385	0.3636968412416018	0.3636968412416018	0.5047622181964385	1110.092000000002	20	9	29	5934.453652887418	-8.459999999999997	537.0564919870613	9	2	0	7	25	9	0	354.89	2	0	2	7	2	5	0	2	2	0.38181818181818183	0.9970701672214182	0.7885883294143567	8.817877927683288e-05	0.07649236325969593	0.9624084031272317	0.07226724820228526	11.44701318109418	5.572000000000007	281.44169999999986	80	942.3440000000003	0	1230.3675298677115	8	0	4	4	2	2	2	0	2	0	0	0	0	0	8	0	0	0	0	5	0	3	3	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	42	38	54	2	0	0
54675769	CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)OC4C(C(C(C(O4)(C)C)OC)OC(=O)N)O	236	13	-0.5076631803449968	0.4044634137547128	0.4044634137547128	0.5076631803449968	612.6320000000018	11	5	17	3041.4944007037766	-4.59	303.3429383584439	4	2	0	2	13	6	0	200.01	1	0	1	3	2	1	0	1	1	0.3870967741935484	0.9946635104546024	0.7249907369518818	0.00035034900750998945	0.10317219087587011	0.9777978904995661	0.13404873385466817	6.778145031120465	3.627120000000002	158.92099999999974	44	536.6640000000001	0	731.8508612108689	4	0	2	2	1	2	1	0	0	0	0	0	0	0	4	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	21	19	27	1	0	0
54679630	C1=CC2=C(C=C1O)OC(=O)C=C2O	66	4	-0.5078219617717901	0.3394482326282911	0.3394482326282911	0.5078219617717901	178.14300000000003	4	2	2	725.192330707605	-1.97	81.27103759693836	2	0	0	1	4	2	0	70.67	0	0	0	2	1	1	0	0	0	0.0	0.9548556395862569	0.3731754351848173	0.0020808989261947306	0.2970702064332948	0.7043210285478456	0.012796303523059669	2.529862418193347	1.2042000000000002	45.813600000000015	13	143.84800000000004	0	188.79333331502153	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
55273731	COC1=C(C=CC(=C1)CC=C)F	64	2	-0.4936768320440496	0.16456429302756057	0.16456429302756057	0.4936768320440496	166.19500000000008	1	0	4	659.9966573555805	-1.3100000000000003	86.93532467917815	1	0	0	0	1	0	0	9.23	0	0	0	1	1	0	0	0	0	0.2	0.9567508735318996	0.368966730209833	0.002371810494056049	0.29090851825951614	0.7766986455392185	0.17687100413309306	2.646172190652663	2.562800000000001	46.85300000000002	12	157.93600000000004	0	225.1403753307212	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0
55275176	COC1=C(C=CC(=C1)CC=C)Cl	64	2	-0.4951889133184651	0.13723315118434531	0.13723315118434531	0.4951889133184651	182.6500000000001	1	0	4	659.9966573555805	-0.9500000000000002	93.07305550313359	1	0	0	0	1	0	0	9.23	0	0	0	1	1	0	0	0	0	0.2	0.9633194090036639	0.402174143479428	0.0021228328422236743	0.26835744118028837	0.7877889739883073	0.16158488540149868	2.7899242469555543	3.0771000000000015	51.90500000000002	12	168.30400000000003	0	232.62353434866083	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0
66777173	CC(=O)OC1=CC=CC(=C1)C=CC2=CC=CC=C2	90	2	-0.42671094175514934	0.3075242816109559	0.3075242816109559	0.42671094175514934	238.2860000000001	2	0	4	1136.0313701746973	-2.349999999999999	126.20331708286315	2	0	0	0	2	0	0	26.3	0	0	0	2	2	0	0	0	0	0.0625	0.9925972780482771	0.6793296235725115	0.0019816964225299206	0.12145222769118355	0.9081716525031336	0.029717015303057977	4.008724278605799	3.782300000000003	73.12100000000004	18	225.88000000000005	0	307.3272062881481	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
66856475	CC1=C(C(CCC1OC(=O)C)(C)C)C=CC(=O)C	100	3	-0.45801913085453017	0.3027278437628058	0.3027278437628058	0.45801913085453017	250.33800000000016	3	0	8	1108.5430574395673	-1.3800000000000001	139.80934384477052	1	0	0	0	3	0	0	43.370000000000005	1	1	0	0	0	0	0	0	0	0.6	0.971241607785777	0.4485215462171313	0.0012551083677190783	0.23809607158812796	0.8384241588883178	0.19214479438629273	3.41118176009391	3.1998000000000015	71.09000000000003	18	251.22400000000005	0	346.09119024545635	1	1	2	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	3	0	0	0	0
67042231	C1C(=O)C2=CC=CC=C2OC1(C3=CC=CC=C3)Cl	90	3	-0.4664801100441516	0.21489468281483604	0.21489468281483604	0.4664801100441516	258.704	2	0	1	1071.8860691825657	-1.7999999999999994	125.61050157349982	3	0	0	1	2	0	0	26.3	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9692108163665856	0.4359616571951243	0.0016638743789384818	0.24623239721453558	0.8903708085154701	0.16915329973910528	2.9956975264401504	3.7436000000000016	69.99050000000003	18	218.20800000000006	0	286.09783522935004	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	3	0	0	0	0
68146761	C1=CC=C(C=C1)C(=O)C=CC2C(C=C(C=C2O)O)O	98	4	-0.5114348666415567	0.2930800773061169	0.2930800773061169	0.5114348666415567	258.273	4	3	6	1099.0791271002704	-2.33	130.1150630323473	2	0	0	0	4	3	0	77.76	1	1	0	1	1	0	0	0	0	0.13333333333333333	0.9779567867001528	0.5010019294487521	0.0013787733637554219	0.20880738336350016	0.9020244097004823	0.1544459883244593	3.578179219058781	2.3	70.83290000000002	19	231.51200000000006	0	309.90571784822197	2	1	1	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	5	3	0	0	0	0
69560032	CC(=O)OC1=C(C=C(C=C1)C(F)(F)F)Cl	82	6	-0.42512973887959044	0.41596645301244595	0.41596645301244595	0.42512973887959044	238.592	2	0	2	569.6116145997623	-1.2300000000000002	97.03099222890465	1	0	0	0	2	0	0	26.3	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9785802952360196	0.5055011499781268	0.001980800437410857	0.20586550409377663	0.8828720680708508	0.09562375029848168	3.0784757695415794	3.2841000000000014	47.76300000000001	15	176.26400000000004	0	229.86415624390634	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
70884183	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)OC)C	168	5	-0.4621874852503626	0.3084308049809095	0.3084308049809095	0.4621874852503626	418.57399999999944	5	0	12	2177.269538729902	-1.62	234.15372114337686	3	0	0	1	5	0	0	61.83000000000001	3	2	1	0	0	0	0	1	1	0.76	0.9024735367752149	0.2162003623197531	0.00023922169663183844	0.4307453022615972	0.6921165576946724	0.21078588144317525	4.127041222603855	4.849600000000005	115.62800000000007	30	415.6320000000001	0	587.1013764253358	8	0	2	2	0	0	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	14	12	0	0	0	0
71339444	CC(=CCCC(=CCF)C)C	64	1	-0.24657943830151577	0.10784837205868321	0.10784837205868321	0.24657943830151577	156.24400000000014	0	0	7	633.386483984974	-0.5900000000000001	92.69455789880949	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.6	0.9931846016543748	0.6909139459260529	0.005539731050913198	0.11655190704849372	0.9274509987828576	0.15870684142538521	3.065247427019161	3.6486000000000027	48.397000000000034	11	171.31200000000004	0	261.6504007214843	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
72648693	CC1(C2CCC3(C(C2(CCC1OC)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)OC)C)C)C)C	202	4	-0.46859489825910977	0.31102927064238595	0.31102927064238595	0.46859489825910977	498.74799999999937	4	0	11	2879.5664007621804	-1.16	289.1323574417864	5	0	0	0	4	0	0	52.60000000000001	5	5	0	0	0	0	4	0	4	0.875	0.9571749816858552	0.3676456524162269	0.00034217970115085164	0.2895100247567992	0.850131305513962	0.2581154855496432	4.2904118919920355	7.155100000000009	142.2419999999999	36	493.1200000000001	0	602.763236877179	9	0	2	2	0	0	2	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	10	9	0	0	0	0
72738902	CC(=O)OC1=C(C=C(C=C1OC)C=CC(=O)OC)OC	108	6	-0.49266532537513497	0.32998511169964323	0.32998511169964323	0.49266532537513497	280.27599999999967	6	0	9	1018.547455964018	-2.5000000000000004	138.9180901232856	1	0	0	0	6	0	0	71.06	0	0	0	1	1	0	0	0	0	0.2857142857142857	0.9789732572220229	0.5094202267525574	0.0010082281785938185	0.20398863116385432	0.8357940714852665	0.05647367569485741	3.8454860902519608	1.8153	71.90500000000003	20	252.52000000000007	0	356.0474979260591	0	1	2	2	0	0	3	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0
76832036	CC=CC1=CC(=C(C=C1)F)OC	64	2	-0.4936648080425202	0.16458748115725924	0.16458748115725924	0.4936648080425202	166.19500000000008	1	0	4	658.4868823512535	-1.31	86.93532467917815	1	0	0	0	1	0	0	9.23	0	0	0	1	1	0	0	0	0	0.2	0.967795355356107	0.43385746738043224	0.0025113756807894684	0.25173825722592647	0.7539364013495555	0.04496888384920488	2.6825212576266773	2.8674000000000017	47.66000000000003	12	157.56000000000003	0	220.74297472787632	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0
85447335	CC1(CCCC2(C1CCC3(C2C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)OC)C)C)C)C)C	190	3	-0.46859489825910977	0.31102927064238595	0.31102927064238595	0.46859489825910977	468.72199999999935	3	0	9	2751.3949689174833	-1.12	274.84392909754695	5	0	0	0	3	0	0	43.370000000000005	5	5	0	0	0	0	4	0	4	0.8709677419354839	0.9711582072152238	0.448572605613139	0.0004975021118768856	0.23843602193987432	0.8854746659426396	0.2699875548568514	4.112445261689354	7.530200000000009	136.06199999999998	34	467.3520000000001	0	560.9603687478294	8	0	2	2	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	3	0	0	0	0
85773370	CC(=O)OC1=CC=CC(=C1)C=CC(=O)OC	84	4	-0.46585104675354483	0.32998509349397137	0.32998509349397137	0.46585104675354483	220.22400000000007	4	0	5	851.8769509932881	-2.0999999999999996	110.34123343480735	1	0	0	0	4	0	0	52.60000000000001	0	0	0	1	1	0	0	0	0	0.16666666666666666	0.9958879708843931	0.7529778287307568	0.00361841516586813	0.09059331900182463	0.9446687602461555	0.04640620744180967	3.649180481234082	1.7980999999999998	58.80100000000002	16	201.44800000000004	0	285.5358520631221	0	1	2	2	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0
85777085	COC1=CC=CC(=C1)C2=[O+]C3=CC=CC=C3C=C2	88	2	-0.4967395783630498	0.36043526601555353	0.36043526601555353	0.4967395783630498	237.27800000000008	1	0	3	1249.9424318892154	-2.349999999999999	123.71808252739025	3	0	0	1	2	0	0	20.53	0	0	0	3	2	1	0	0	0	0.0625	0.9937541143209174	0.7025422981203379	0.0026190244797544213	0.11159193640334872	0.8895114731030104	0.009410880738031056	3.5824540022679607	4.389500000000003	72.60900000000004	18	217.33600000000004	1	289.17822598420133	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0
90657995	C1C(=O)C2=C(C=C(C=C2OC1(C3=CC(=C(C=C3)O)O)O)O)O	114	7	-0.5076785492334617	0.2932938141971447	0.2932938141971447	0.5076785492334617	304.2539999999998	7	5	6	1189.7934572931574	-2.93	141.11672589840225	3	0	0	1	7	5	0	127.45000000000002	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9720630616921822	0.4597825326336495	0.0011002174563155458	0.2347198417126699	0.9419563163387544	0.3148055955383715	3.6121433557317393	1.319500000000001	73.01549999999999	22	247.17600000000004	0	321.2400355755763	1	0	1	1	1	4	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	5	4	0	0	0	0
