cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
12398447	0.887745125794404	2.8369013125345033	0.9977006240781819	-2.198066888022337	-0.2063887282053715	-1.430846074866006	-1.0596818360379874	-0.5765064575083186	-0.6780012099351057	0.5824567556869681	0.7657644394862199	1.8751947504164674	716.869	230.64	COC1=CC(=CC(=C1Cl)OC)C(=O)OC	44.8	208	0	0	4	4	15	0	0	82	5	-0.4950232726500737	0.33762265713528394	0.33762265713528394	0.4950232726500737	-1.42	108.15127109437539	1	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0.3	0.9398794044107737	0.3237303047546486	0.0009210817311091985	0.3415065228724767	0.6632340277625145	0.04695083570334284	3.027087667401314	2.1437999999999997	55.89550000000003	193.365	262.56993659825736	1	1	0	0	3	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	201.589	8.224	0.959
12426239	1.2054092919550063	-0.5520167581803029	-0.5018181066271998	1.0208347424081932	-1.7490778112416125	0.923245805623039	-1.0764502579606765	0.17429956489339435	-2.8539838319482147	-0.28959649406146004	-2.081035091074023	-0.058167265492973665	710.795	168.23	CC(C)C1CCC(=CC1O)C=O	37.3	194	0	1	2	2	12	2	0	68	2	-0.38872386239259676	0.21092507139562763	0.21092507139562763	0.38872386239259676	-0.63	95.8502499847375	1	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0.7	0.9319125053979999	0.28348595545254107	0.0029036817135621503	0.36268317066390454	0.9602692786749168	0.4694109171348563	2.5090193227333435	1.5386	47.71580000000002	171.795	242.32420246185683	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0	183.303	11.508	0.937
12514018	-0.6813301836087932	2.791891594604811	-0.24103661915973792	-1.8269214941873546	1.373689127703899	0.8245535402775666	-0.10940381145416019	-0.6745992515230502	0.052811502588367344	-0.9580373465452876	4.366419935999557	0.2971711690845329	899.819	276.24	CC(=O)OC1=CC2=C(C=C1)C(=CC(=O)O2)CC(=O)OC	78.9	453	0	0	6	5	20	0	0	104	6	-0.46875135667607276	0.3359891954496944	0.3359891954496944	0.46875135667607276	-2.63	130.31389780838302	2	0	0	1	6	0	0	0	0	0	2	1	1	0	0	0	0.21428571428571427	0.9831059315115297	0.5486355645844565	0.0012985856085450719	0.183037502787947	0.8767015368319919	0.07673572771254089	3.708217726366113	1.4338	69.51300000000002	232.557	311.7675735919907	2	2	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	1	0	0	244.178	11.622	0.952
12553720	-0.7870058870400021	0.3368737193849383	1.1799818006279772	-0.23932131397088205	0.13131194716869485	2.016258197098139	-1.019631451746507	0.5433688688797832	-1.2263967891740997	-1.2053497726573406	4.854833354932148	0.45578341992328664	950.709	280.27	CC(=O)OC1=CC2=C(C=C1)C(=O)C=C(O2)C3=CC=CC=C3	52.6	448	0	0	4	3	21	0	0	104	4	-0.4556749496936355	0.30752614615227125	0.30752614615227125	0.4556749496936355	-2.8799999999999994	137.00109834170658	3	0	0	1	4	0	0	0	0	0	3	2	1	0	0	0	0.058823529411764705	0.9813548319746624	0.5318000214618556	0.0010659793035405895	0.1922048224160419	0.8367738760585969	0.029017783746461013	3.844819857827891	3.3853000000000018	79.22900000000003	242.049	321.2828552231741	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	252.213	10.164	0.960
12582098	-2.9651415860410033	1.0598060396662012	-2.090207791650002	-0.6467141291079943	-1.5251771446723594	-0.07643148493836109	-0.02934812082790705	0.249380292575362	0.7399025851367732	1.9870499486794309	1.4209413753746754	1.145853427399351	921.551	254.28	CC(=O)OC1=CC=CC=C1C(=O)CC2=CC=CC=C2	43.4	318	0	0	3	5	19	0	0	96	3	-0.4259504516369539	0.3075469580735817	0.3075469580735817	0.4259504516369539	-2.4199999999999995	131.05444221509117	2	0	0	0	3	0	0	0	0	0	2	2	0	0	0	0	0.125	0.9576375608511725	0.3705562859817298	0.0010441158736480655	0.2879762178496986	0.8107514614880589	0.1858467292479778	3.3357529999424873	3.037300000000002	72.22750000000003	234.452	325.31689193911274	2	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	248.879	14.428	0.942
12669351	1.2290182335772555	-0.8310733136504721	1.383937454799465	-0.23598401446871034	-2.8370503971188366	1.964875530812458	0.03258494311129815	3.009557171534224	-1.8611617191420675	1.328635783519027	1.5976910607851653	-0.20925654412115322	986.902	282.29	CC(=O)OC1=CC=C(C=C1)C2CC(=O)C3=CC=CC=C3O2	52.6	398	0	0	4	3	21	1	0	106	4	-0.4844985523587215	0.3075239403305412	0.3075239403305412	0.4844985523587215	-2.6199999999999997	141.52709840546544	3	0	0	1	4	0	0	1	0	1	2	2	0	0	0	0	0.17647058823529413	0.994762329461927	0.7247965911410027	0.001990550729248192	0.10221500811270684	0.9390797447697341	0.1120444963791292	4.085013975329271	3.3184000000000022	76.50950000000003	250.192	345.1985691500152	2	2	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	3	0	0	0	0	263.641	13.450	0.949
12693379	-1.3285384827422402	-0.5367508704819008	-0.40961554296052216	1.1918611282015932	-1.0753811611734425	0.8744363566341069	-0.9142686279810385	-1.1866073657675928	3.485793956750362	1.1093864247867575	0.8012868985717637	-0.4206527915841025	763.705	214.23	C1=CC=C(C=C1)CC(=O)C2=CC=CC=C2F	17.1	233	0	0	2	3	16	0	0	80	2	-0.293701764949354	0.1696741919880215	0.1696741919880215	0.293701764949354	-1.9599999999999997	109.0001145591701	2	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0.07142857142857142	0.9889948204825022	0.622181826496712	0.003017475965997022	0.14795014382819371	0.9354225683258768	0.21229760825621496	3.1918578212202746	3.251100000000002	60.87650000000003	194.126	262.97244825663165	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	202.676	8.550	0.958
12732963	0.43875099779895105	-0.607779986143051	1.2600727295288126	0.13704693399512663	2.61741194763174	1.8417121682381266	0.9612499829979947	-0.7273681850519135	0.8565344560370739	-0.43137381641963235	1.294799718857386	-1.0451082546004293	513.887	180.59	C1=CC(=CC2=C1C=CC(=O)O2)Cl	26.3	225	0	0	2	0	12	0	0	60	3	-0.42267308014551275	0.3356911542957343	0.3356911542957343	0.42267308014551275	-1.2799999999999998	80.4075253030057	2	0	0	1	2	0	0	0	0	0	2	1	1	0	0	0	0.0	0.9851084121451745	0.5728812372541031	0.0037225658476148587	0.17193433723608875	0.8280656627646991	3.746553517277374e-12	2.6765972988866915	2.4464000000000006	47.494000000000014	140.508	176.41651543935913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	144.580	4.072	0.972
12900885	0.33604913129808356	1.8689203612568193	0.9369730544808461	3.462301067275017	2.3522274183739857	0.41120533767252204	-1.0354492558733872	1.8037617535606525	-1.510070308292369	0.6880723134119376	0.14561239416687008	0.16795426549502715	971.844	250.29	COCC1C(C(C(C(O1)OC)OC)OC)OC	55.4	212	0	0	6	6	17	5	0	102	6	-0.3818842332078238	0.18607634316069074	0.18607634316069074	0.3818842332078238	-0.24000000000000002	132.97346339899948	1	0	0	1	6	0	0	1	0	1	0	0	0	0	1	1	1.0	0.8501596210691326	0.1293648673356371	0.0008407881296044978	0.5265250409083968	0.754118584350539	0.43785229202198267	2.7858525088398265	0.04910000000000081	59.937000000000054	234.662	349.5268365584002	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	34	0	0	0	0	256.517	21.855	0.915
13015717	-0.19325101738405306	-0.24533226625638743	-0.02382566892701525	-2.7048416174451284	0.4964160120313584	0.48357939420900947	-1.20225177985562	1.585598111016035	-0.49554698836275407	0.05829540624316355	-1.0670070701112153	0.45485492451711745	549.957	172.61	COC1=C(C(=CC=C1)OC)Cl	18.5	107	0	0	2	2	11	0	0	60	3	-0.4950507924995078	0.14074999270380964	0.14074999270380964	0.4950507924995078	-0.8900000000000001	83.33637853569589	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.25	0.9463756813450105	0.34194724648404473	0.0020907244030175924	0.32306821223817	0.6833765848724146	0.05187738041636256	2.4249283689856775	2.3571999999999997	44.55600000000002	147.853	202.4684833926574	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	153.412	5.559	0.964
13045738	1.8722444960001887	1.3335881309716389	1.4736017126093828	-1.2603740695188625	0.5534785739267859	0.5079292293971411	-0.4003434207310583	2.2888697278678687	1.1353405937341146	1.9681742106064908	-2.4340487879136243	-1.6509484017282186	928.709	240.3	COC1=CC=C(C=C1)C2CCC3=CC=CC=C3O2	18.5	258	0	0	2	2	18	1	0	92	2	-0.496768180126484	0.12405045684123536	0.12405045684123536	0.496768180126484	-1.9599999999999997	129.6490530913169	3	0	0	1	2	0	0	1	0	1	2	2	0	0	0	0	0.25	0.9944113998483558	0.7166301809884897	0.0028004910131112083	0.10557446590740266	0.9323500950457847	0.10267730644400618	3.6567336876036927	3.7615000000000025	71.12600000000005	227.236	312.67753546475944	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	6	0	0	0	0	236.744	9.508	0.960
13045799	0.05440817737124104	0.6194992044309577	-0.4078353975187754	0.953396724729552	-2.5418942106534748	0.7804586877145482	-0.20298750690635736	3.8021884820505085	0.00536696270696288	2.123705506438446	-0.21813658668610172	-1.3503192230085492	994.065	268.31	CC(=O)OC1CC2=CC=CC=C2OC1C3=CC=CC=C3	35.5	335	0	0	3	3	20	2	0	102	3	-0.4815299920699496	0.3025605715388494	0.3025605715388494	0.4815299920699496	-2.2899999999999996	140.1755173057573	3	0	0	1	3	0	0	1	0	1	2	2	0	0	0	0	0.23529411764705882	0.9276964591612606	0.2642034381884447	0.0007819119773317906	0.3733353447768634	0.7550194982943439	0.20880096495503517	3.202857147181964	3.294500000000002	75.51100000000004	247.139	343.59411342454547	1	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	6	0	0	0	0	266.840	19.701	0.926
13807896	-3.7159307973833964	1.032052907154313	-2.3257868100195935	-0.46149983514664167	-0.9667701361399331	-0.1119851005645332	-0.9227986054562197	0.8824895845044298	-0.5487357608540138	1.467635267614303	1.080374721683474	0.9458618911558903	994.065	268.31	CC(=O)OC1=CC=CC=C1C(=O)CCC2=CC=CC=C2	43.4	331	0	0	3	6	20	0	0	102	3	-0.42595067392558705	0.3075469564992575	0.3075469564992575	0.42595067392558705	-2.4199999999999995	140.2293253298234	2	0	0	0	3	0	0	0	0	0	2	2	0	0	0	0	0.17647058823529413	0.9798020468074541	0.5166407322576851	0.0011194997095747912	0.1999698704103286	0.8433204737138983	0.07897943131121449	3.7873203556623487	3.4274000000000022	76.84450000000004	251.536	352.63677754115355	2	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	266.812	15.276	0.943
14427423	-0.17760913677630516	-2.0000348625156925	-1.807803156158715	-0.6766009287242443	3.1086601950362756	-0.9191226376889676	0.28265625208744166	-1.0879114857605705	-3.0595666131389145	-2.2861439751927803	2.727205770777914	-0.1984964356402846	1291.459	372.4	CC(C)(CCC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=CC=C(C=C3)O)O)O	127.0	591	0	5	7	4	27	0	0	142	7	-0.5079662130041038	0.2934343477681031	0.2934343477681031	0.5079662130041038	-3.19	182.46514140830453	3	0	0	1	7	5	0	0	0	0	3	2	1	0	0	0	0.25	0.8956749651105491	0.23926381752090667	0.00023782955388430464	0.44470929479179605	0.5922490023575445	0.11637092131781944	3.913525195523105	2.985900000000003	99.19800000000001	320.172	415.85103983704204	0	0	1	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	3	3	27	0	0	0	341.105	20.933	0.939
14713900	0.8843430967020763	1.6440726742310197	3.010699540558205	-1.8697169697517169	-0.09800749181633446	1.4988466596311405	1.3851950600025196	0.4402384186069867	0.011408782599349215	2.3407614012099764	-0.7794689583271525	-0.4376247868379802	921.551	254.28	COC1C(OC2=CC=CC=C2C1=O)C3=CC=CC=C3	35.5	322	0	0	3	2	19	2	0	96	3	-0.4817264793442956	0.19896290163508784	0.19896290163508784	0.4817264793442956	-2.1299999999999994	131.00063419102509	3	0	0	1	3	0	0	1	0	1	2	2	0	0	0	0	0.1875	0.9607925789565016	0.3861211224909409	0.0013328397618643556	0.27726813776940723	0.8652566690154345	0.275068939592747	3.140661170886676	3.0180000000000016	71.38050000000004	229.975	315.76285192417174	1	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	9	9	0	0	0	0	243.958	13.983	0.943
15262172	-2.0584196236798586	0.17192030328588798	2.686914576462369	-1.3681031790901659	0.9933587641622869	-1.9878796015075704	-0.054780778408914724	1.8031232022854176	-0.513658802594061	2.393645119436759	1.5326023948039431	-0.5096126604773564	885.356	252.26	COC1=CC=CC2=C1C(=O)C(=CO2)C3=CC=CC=C3	35.5	368	0	0	3	2	19	0	0	94	3	-0.4958397794256559	0.20375364357254447	0.20375364357254447	0.4958397794256559	-2.5499999999999994	126.47463412726621	3	0	0	1	3	0	0	0	0	0	3	2	1	0	0	0	0.0625	0.9691943811798612	0.43830579258124497	0.0012475924388700766	0.24629707974189566	0.7859630619969274	0.08081059681760694	3.2097985665278137	3.4686000000000012	74.47200000000002	221.649	292.0258852655261	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	228.950	7.301	0.968
15717462	-2.3546076211741345	0.7762911663546547	0.47137306852968974	-1.249508462022582	1.0247217550268788	0.8364927629786777	0.9065998264976487	-1.1072035441799024	-0.3799727339779914	1.664436732532251	0.7161927772705238	-2.1184342149722664	575.072	178.16	CC1=CC(=O)OC2=C1C=CC(=C2)F	26.3	260	0	0	3	0	13	0	0	66	3	-0.4225998592604409	0.3359616189870547	0.3359616189870547	0.4225998592604409	-1.64	83.44467759378249	2	0	0	1	2	0	0	0	0	0	2	1	1	0	0	0	0.1	0.958141428711498	0.3863046400716527	0.0021309344407488295	0.28629530660960767	0.7166088319315219	0.03395460745357744	2.569546398048089	2.24052	47.179000000000016	148.064	194.82234249236484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	152.879	4.814	0.969
15731437	-0.012762839789667003	0.20634748876201786	0.7778014170738983	0.8713195735546246	-0.7998576644575826	0.8792512755838513	0.3848594732404423	-1.3796558322931003	-0.3060477072150767	3.779504149027355	3.8611789059073187	0.22354573165812802	950.709	280.27	CC(=O)OC1=CC=CC2=C1C(=O)C=C(O2)C3=CC=CC=C3	52.6	448	0	0	4	3	21	0	0	104	4	-0.45567172498885605	0.30754941405294484	0.30754941405294484	0.45567172498885605	-2.8799999999999994	137.00109834170658	3	0	0	1	4	0	0	0	0	0	3	2	1	0	0	0	0.058823529411764705	0.9811002061826882	0.5288266783196628	0.001257259712501466	0.19350034994357657	0.8468732813613654	0.03802802890905937	3.559593558824069	3.3853000000000018	79.22900000000003	240.749	319.9136503752932	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	251.793	11.044	0.956
20083560	-2.5528920285478183	-2.179803588743835	0.1392824542179083	-0.12044075070913007	-1.2381331506324704	2.2902223530090473	2.2307065067641214	1.3804500238036168	-0.38547319459443896	1.6821388886068938	-0.6025140457089653	-0.7831578636371147	829.059	242.24	C1C(=O)C2=CC=CC=C2OC1(C3=CC=CC=C3)F	26.3	325	0	0	3	1	18	1	0	90	3	-0.4523884796322706	0.2808031633224717	0.2808031633224717	0.4523884796322706	-2.1599999999999993	119.47277074954438	3	0	0	1	2	0	0	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9740166272008194	0.4683071331625412	0.001692761504371372	0.22647651078277378	0.8502972531984742	0.065129690988111	3.0833620183920005	3.474300000000002	65.24550000000002	208.772	280.8663566638513	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	3	0	0	0	0	218.441	9.669	0.956
20452412	-0.2477498827960136	-1.8900939569324704	0.9276674899028423	-1.0586747769301825	-0.1196953169283796	0.5979675078345444	0.7353075323714996	2.4826918212748095	1.055762467248199	1.0593383881457206	-3.0528514000674467	-1.9078453560576405	847.552	244.71	C1CC2=CC=CC=C2OC1C3=CC(=CC=C3)Cl	9.2	255	0	0	1	1	17	1	0	86	2	-0.4854438625696441	0.12409778281565288	0.12409778281565288	0.4854438625696441	-1.4699999999999993	124.25892047379165	3	0	0	1	1	0	0	1	0	1	2	2	0	0	0	0	0.2	0.9754858126769032	0.4796489091756473	0.0014968337351500324	0.22006233041136755	0.870469623340277	0.17218497707932945	3.3596571698515385	4.4063000000000025	69.58400000000003	215.871	290.0858090741438	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	227.353	11.482	0.949
20976640	0.1624953158030706	-1.4872508581833748	2.0920728757280984	1.7174822259724116	-2.1157939469533353	0.8489378801093327	1.0010986300716278	-0.3773252922349339	0.41839039044445014	0.8172638532282045	-0.3817675782942172	3.594895006263309	827.163	210.27	C1C=CC=CC1C=CC(=O)C2=CC=CC=C2	17.1	316	0	0	1	3	16	1	1	80	1	-0.28930334102217364	0.1850330106026436	0.1850330106026436	0.28930334102217364	-1.8899999999999997	115.47235100137755	2	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0.13333333333333333	0.9860096179357961	0.5813854292749225	0.002261358838248218	0.1666884319264697	0.8874748024756316	0.12946429171078278	3.391159120575272	3.557800000000002	66.29950000000002	206.368	283.4203042109807	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	214.748	8.380	0.961
21487628	0.7506926568074208	-0.4467911846004597	-4.022541964876559	-1.5335960101009698	0.6438111550342062	1.1181293725407857	-2.172072735618466	1.6968420116458753	-0.3183097490597597	0.5009249463097815	-0.5715399495063939	-1.5220766926170455	1138.685	266.38	CC(C)CCCC(C)OC1=CC(=CC(=C1)OC)OC	27.7	218	0	0	3	8	19	1	0	108	3	-0.4964809367723131	0.12659095788953373	0.12659095788953373	0.4964809367723131	-1.3800000000000001	152.9506929563467	1	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0.625	0.9654158443921941	0.4116837243245278	0.0009465434784460328	0.26071487758949774	0.8679415178721188	0.24200241253310922	3.7486785584196087	4.297400000000004	78.32500000000006	275.112	384.16013780399555	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	295.911	20.799	0.930
21611827	0.8033027011333357	-2.3066008697903215	-0.7171965057721045	-1.5794355980990922	-1.880465407095312	1.109537743247771	3.6193187682112504	-0.9961280343384485	0.33464713421608927	-0.4598324591575553	0.5663336000658102	-1.8832294089489938	907.100	272.25	C1C(=O)C2=C(C=C(C=C2OC1(C3=CC=CC=C3)O)O)O	87.0	379	0	3	5	1	20	1	0	102	5	-0.5076785492334618	0.29313584818809124	0.29313584818809124	0.5076785492334618	-2.53	131.35491787775575	3	0	0	1	5	3	0	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9722650227678303	0.4571711324304104	0.001378457975421878	0.23388186227724134	0.9012770370330297	0.2540340562932137	3.3108956182423888	1.908300000000001	69.6859	228.826	304.0595808539224	1	1	1	2	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	5	4	0	0	0	0	240.505	11.679	0.951
