acceptor	enzyme	reaction
Olomoucine	At_84B1	0
Olomoucine	At_84B2	0
Olomoucine	At_75B1	0
Olomoucine	At_75D1	0
Olomoucine	At_74F1	0
Olomoucine	At_74B1	0
Olomoucine	At_76E5	0
Olomoucine	At_76E4	0
Olomoucine	At_76E1	0
Olomoucine	At_76E2	0
Olomoucine	At_76E12	0
Olomoucine	At_76E11	0
Olomoucine	At_76C4	0
Olomoucine	At_85A5	0
Olomoucine	At_85A4	0
Olomoucine	At_78D2	0
Olomoucine	At_78D1	0
Olomoucine	VVGT1	0
N6-isopentenyladenine	At_71C1	0
N6-isopentenyladenine	At_71C2	0
N6-isopentenyladenine	At_71C3	0
N6-isopentenyladenine	At_71C4	0
N6-isopentenyladenine	At_71C5	0
N6-isopentenyladenine	At_71B8	0
N6-isopentenyladenine	At_71B6	0
N6-isopentenyladenine	At_71B5	0
N6-isopentenyladenine	At_71B1	0
N6-isopentenyladenine	At_88A1	0
N6-isopentenyladenine	At_72E2	0
N6-isopentenyladenine	At_72E3	0
N6-isopentenyladenine	At_72E1	0
N6-isopentenyladenine	At_72D1	0
N6-isopentenyladenine	At_72C1	0
N6-isopentenyladenine	At_72B3	0
N6-isopentenyladenine	At_73C3	0
N6-isopentenyladenine	At_73C4	0
N6-isopentenyladenine	At_73C5	0
N6-isopentenyladenine	At_73C6	0
N6-isopentenyladenine	At_73C1	0
N6-isopentenyladenine	At_73C7	0
N6-isopentenyladenine	At_73B2	0
N6-isopentenyladenine	At_73B3	0
N6-isopentenyladenine	At_73B4	0
N6-isopentenyladenine	At_73B5	0
N6-isopentenyladenine	At_73B1	0
N6-isopentenyladenine	At_89B1	0
N6-isopentenyladenine	At_89C1	0
N6-isopentenyladenine	At_84A3	0
N6-isopentenyladenine	At_84A2	0
N6-isopentenyladenine	At_84A1	0
N6-isopentenyladenine	At_84B1	0
N6-isopentenyladenine	At_84B2	0
N6-isopentenyladenine	At_75B1	0
N6-isopentenyladenine	At_75D1	0
N6-isopentenyladenine	At_74F1	0
N6-isopentenyladenine	At_74B1	0
N6-isopentenyladenine	At_76E5	0
N6-isopentenyladenine	At_76E4	0
N6-isopentenyladenine	At_76E1	0
N6-isopentenyladenine	At_76E2	0
N6-isopentenyladenine	At_76E12	0
N6-isopentenyladenine	At_76E11	0
N6-isopentenyladenine	At_76C4	0
N6-isopentenyladenine	At_85A5	0
N6-isopentenyladenine	At_85A4	0
N6-isopentenyladenine	At_78D2	0
N6-isopentenyladenine	At_78D1	0
N6-isopentenyladenine	VVGT1	0
Erythromycin	At_71C1	0
Erythromycin	At_71C2	0
Erythromycin	At_71C3	0
Erythromycin	At_71C4	0
Erythromycin	At_71C5	0
Erythromycin	At_71B8	0
Erythromycin	At_71B6	0
Erythromycin	At_71B5	0
Erythromycin	At_71B1	0
Erythromycin	At_88A1	0
Erythromycin	At_72E2	0
Erythromycin	At_72E3	0
Erythromycin	At_72E1	0
Erythromycin	At_72D1	0
Erythromycin	At_72C1	0
Erythromycin	At_72B3	0
Erythromycin	At_73C3	0
Erythromycin	At_73C4	0
Erythromycin	At_73C5	0
Erythromycin	At_73C6	0
Erythromycin	At_73C1	0
Erythromycin	At_73B2	0
Erythromycin	At_73B3	0
Erythromycin	At_73B4	0
Erythromycin	At_73B5	0
Erythromycin	At_73B1	0
Erythromycin	At_89B1	0
Erythromycin	At_89C1	0
Erythromycin	At_84A3	0
Erythromycin	At_84B1	0
Erythromycin	At_84B2	0
Erythromycin	At_75D1	0
Erythromycin	At_74F1	0
Erythromycin	At_74B1	0
Erythromycin	At_76E4	0
Erythromycin	At_76E1	0
Erythromycin	At_76E2	0
Erythromycin	At_76E12	0
Erythromycin	At_76E11	0
Erythromycin	At_85A5	0
Erythromycin	At_85A4	0
Erythromycin	At_78D2	0
Erythromycin	At_78D1	0
Erythromycin	VVGT1	0
Tylosin	At_71C1	0
Tylosin	At_71C2	0
Tylosin	At_71C3	0
Tylosin	At_71C4	0
Tylosin	At_71C5	0
Tylosin	At_71B8	0
Tylosin	At_71B6	0
Tylosin	At_71B5	0
Tylosin	At_71B1	0
Tylosin	At_88A1	0
Tylosin	At_72E2	0
Tylosin	At_72E3	0
Tylosin	At_72E1	0
Tylosin	At_72D1	0
Tylosin	At_72C1	0
Tylosin	At_72B3	0
Tylosin	At_73C3	0
Tylosin	At_73C4	0
Tylosin	At_73C5	0
Tylosin	At_73C6	0
Tylosin	At_73C1	0
Tylosin	At_73B2	0
Tylosin	At_73B3	0
Tylosin	At_73B4	0
Tylosin	At_73B5	0
Tylosin	At_73B1	0
Tylosin	At_89B1	0
Tylosin	At_89C1	0
Tylosin	At_84A3	0
Tylosin	At_84B1	0
Tylosin	At_84B2	0
Tylosin	At_75D1	0
Tylosin	At_74F1	0
Tylosin	At_74B1	0
Tylosin	At_76E4	0
Tylosin	At_76E1	0
Tylosin	At_76E2	0
Tylosin	At_76E12	0
Tylosin	At_76E11	0
Tylosin	At_85A5	0
Tylosin	At_85A4	0
Tylosin	At_78D2	0
Tylosin	At_78D1	0
Tylosin	VVGT1	0
Spectinomycin	At_71C3	0
Spectinomycin	At_71C4	0
Spectinomycin	At_71B8	0
Spectinomycin	At_71B6	0
Spectinomycin	At_71B1	0
Spectinomycin	At_88A1	0
Spectinomycin	At_72E2	0
Spectinomycin	At_72E3	0
Spectinomycin	At_72E1	0
Spectinomycin	At_72D1	0
Spectinomycin	At_72C1	0
Spectinomycin	At_73C5	0
Spectinomycin	At_73C6	0
Spectinomycin	At_73B4	0
Spectinomycin	At_73B5	0
Spectinomycin	At_73B1	0
Spectinomycin	At_89B1	0
Spectinomycin	At_89C1	0
Spectinomycin	At_74F1	0
Spectinomycin	At_76E4	0
Spectinomycin	At_76E1	0
Spectinomycin	At_76E2	0
Spectinomycin	At_76E12	0
Spectinomycin	At_76E11	0
Spectinomycin	At_85A5	0
Spectinomycin	At_85A4	0
Spectinomycin	At_78D2	0
Echinomycin	At_71C1	0
Echinomycin	At_71C2	0
Echinomycin	At_71C3	0
Echinomycin	At_71C4	0
Echinomycin	At_71C5	0
Echinomycin	At_71B8	0
Echinomycin	At_71B6	0
Echinomycin	At_71B5	0
Echinomycin	At_71B1	0
Echinomycin	At_88A1	0
Echinomycin	At_72E2	0
Echinomycin	At_72E3	0
Echinomycin	At_72E1	0
Echinomycin	At_72D1	0
Echinomycin	At_72C1	0
Echinomycin	At_72B3	0
Echinomycin	At_73C3	0
Echinomycin	At_73C4	0
Echinomycin	At_73C5	0
Echinomycin	At_73C6	0
Echinomycin	At_73C1	0
Echinomycin	At_73B2	0
Echinomycin	At_73B3	0
Echinomycin	At_73B4	0
Echinomycin	At_73B5	0
Echinomycin	At_73B1	0
Echinomycin	At_89B1	0
Echinomycin	At_89C1	0
Echinomycin	At_84A3	0
Echinomycin	At_84B1	0
Echinomycin	At_84B2	0
Echinomycin	At_75D1	0
Echinomycin	At_74F1	0
Echinomycin	At_74B1	0
Echinomycin	At_76E4	0
Echinomycin	At_76E1	0
Echinomycin	At_76E2	0
Echinomycin	At_76E12	0
Echinomycin	At_76E11	0
Echinomycin	At_85A5	0
Echinomycin	At_85A4	0
Echinomycin	At_78D2	0
Echinomycin	At_78D1	0
Echinomycin	VVGT1	0
CHAPS	At_71C1	0
CHAPS	At_71C2	0
CHAPS	At_71C3	0
CHAPS	At_71C4	0
CHAPS	At_71C5	0
CHAPS	At_71B8	0
CHAPS	At_71B6	0
CHAPS	At_71B5	0
CHAPS	At_71B1	0
CHAPS	At_88A1	0
CHAPS	At_72E2	0
CHAPS	At_72E3	0
CHAPS	At_72E1	0
CHAPS	At_72D1	0
CHAPS	At_72C1	0
CHAPS	At_72B3	0
CHAPS	At_73C3	0
CHAPS	At_73C4	0
CHAPS	At_73C5	0
CHAPS	At_73C6	0.5
CHAPS	At_73C1	0
CHAPS	At_73B2	0
CHAPS	At_73B3	0
CHAPS	At_73B4	0
CHAPS	At_73B5	0
CHAPS	At_73B1	0
CHAPS	At_89B1	0
CHAPS	At_89C1	0
CHAPS	At_84A3	0
CHAPS	At_84B1	0
CHAPS	At_84B2	0
CHAPS	At_75D1	0
CHAPS	At_74F1	0
CHAPS	At_74B1	0
CHAPS	At_76E4	0
CHAPS	At_76E1	0
CHAPS	At_76E2	0
CHAPS	At_76E12	0
CHAPS	At_76E11	0
CHAPS	At_85A5	0
CHAPS	At_85A4	0
CHAPS	At_78D2	0
CHAPS	At_78D1	0
CHAPS	VVGT1	0
a-Ecdysone	At_71C1	0
a-Ecdysone	At_71C2	0
a-Ecdysone	At_71C3	0
a-Ecdysone	At_71C4	0
a-Ecdysone	At_71C5	0
a-Ecdysone	At_71B8	0
a-Ecdysone	At_71B6	0
a-Ecdysone	At_71B5	0
a-Ecdysone	At_71B1	0
a-Ecdysone	At_88A1	0
a-Ecdysone	At_72E2	0
a-Ecdysone	At_72E3	0
a-Ecdysone	At_72E1	0
a-Ecdysone	At_72D1	0
a-Ecdysone	At_72C1	0
a-Ecdysone	At_72B3	0
a-Ecdysone	At_73C3	0
a-Ecdysone	At_73C4	0
a-Ecdysone	At_73C5	0
a-Ecdysone	At_73C6	0.5
a-Ecdysone	At_73C1	0
a-Ecdysone	At_73B2	0
a-Ecdysone	At_73B3	0
a-Ecdysone	At_73B4	0
a-Ecdysone	At_73B5	0
a-Ecdysone	At_73B1	0
a-Ecdysone	At_89B1	0
a-Ecdysone	At_89C1	0
a-Ecdysone	At_84A3	0
a-Ecdysone	At_84B1	0
a-Ecdysone	At_84B2	0
a-Ecdysone	At_75D1	0
a-Ecdysone	At_74F1	0
a-Ecdysone	At_74B1	0
a-Ecdysone	At_76E4	0
a-Ecdysone	At_76E1	0
a-Ecdysone	At_76E2	0
a-Ecdysone	At_76E12	0
a-Ecdysone	At_76E11	0
a-Ecdysone	At_85A5	0
a-Ecdysone	At_85A4	0
a-Ecdysone	At_78D2	0
a-Ecdysone	At_78D1	0
a-Ecdysone	VVGT1	0
Solanidine	At_71C1	0
Solanidine	At_71C2	0
Solanidine	At_71C3	0
Solanidine	At_71C4	0
Solanidine	At_71C5	0
Solanidine	At_71B8	0
Solanidine	At_71B6	0
Solanidine	At_71B5	0
Solanidine	At_71B1	0
Solanidine	At_88A1	0
Solanidine	At_72E2	0
Solanidine	At_72E3	0
Solanidine	At_72E1	0
Solanidine	At_72D1	0
Solanidine	At_72C1	0
Solanidine	At_72B3	0
Solanidine	At_73C3	0
Solanidine	At_73C4	0
Solanidine	At_73C5	0
Solanidine	At_73C6	0.5
Solanidine	At_73C1	0
Solanidine	At_73B2	0
Solanidine	At_73B3	0
Solanidine	At_73B4	0
Solanidine	At_73B5	0
Solanidine	At_73B1	0
Solanidine	At_89B1	0
Solanidine	At_89C1	0
Solanidine	At_84A3	0
Solanidine	At_84B1	0
Solanidine	At_84B2	0
Solanidine	At_75D1	0
Solanidine	At_74F1	0
Solanidine	At_74B1	0
Solanidine	At_76E4	0
Solanidine	At_76E1	0
Solanidine	At_76E2	0
Solanidine	At_76E12	0
Solanidine	At_76E11	0
Solanidine	At_85A5	0
Solanidine	At_85A4	0
Solanidine	At_78D2	0
Solanidine	At_78D1	0
Solanidine	VVGT1	0
Solasodine	At_71C1	0
Solasodine	At_71C2	0
Solasodine	At_71C3	0
Solasodine	At_71C4	0
Solasodine	At_71C5	0
Solasodine	At_71B8	0
Solasodine	At_71B6	0
Solasodine	At_71B5	0
Solasodine	At_71B1	0
Solasodine	At_88A1	0
Solasodine	At_72E2	0
Solasodine	At_72E3	0
Solasodine	At_72E1	0
Solasodine	At_72D1	0
Solasodine	At_72C1	0
Solasodine	At_72B3	0
Solasodine	At_73C3	0
Solasodine	At_73C4	0
Solasodine	At_73C5	0
Solasodine	At_73C6	0.5
Solasodine	At_73C1	0
Solasodine	At_73B2	0
Solasodine	At_73B3	0
Solasodine	At_73B4	0
Solasodine	At_73B5	0
Solasodine	At_73B1	0
Solasodine	At_89B1	0
Solasodine	At_89C1	0
Solasodine	At_84A3	0
Solasodine	At_84B1	0
Solasodine	At_84B2	0
Solasodine	At_75D1	0
Solasodine	At_74F1	0
Solasodine	At_74B1	0
Solasodine	At_76E4	0
Solasodine	At_76E1	0
Solasodine	At_76E2	0
Solasodine	At_76E12	0
Solasodine	At_76E11	0
Solasodine	At_85A5	0
Solasodine	At_85A4	0
Solasodine	At_78D2	0
Solasodine	At_78D1	0
Solasodine	VVGT1	0
N-Acetyl-D-sphingosine	At_71C1	0
N-Acetyl-D-sphingosine	At_71C2	0
N-Acetyl-D-sphingosine	At_71C3	0
N-Acetyl-D-sphingosine	At_71C4	0
N-Acetyl-D-sphingosine	At_71C5	0
N-Acetyl-D-sphingosine	At_71B8	0
N-Acetyl-D-sphingosine	At_71B6	0
N-Acetyl-D-sphingosine	At_71B5	0
N-Acetyl-D-sphingosine	At_71B1	0
N-Acetyl-D-sphingosine	At_88A1	0
N-Acetyl-D-sphingosine	At_72E2	0
N-Acetyl-D-sphingosine	At_72E3	0
N-Acetyl-D-sphingosine	At_72E1	0
N-Acetyl-D-sphingosine	At_72D1	0
N-Acetyl-D-sphingosine	At_72C1	0
N-Acetyl-D-sphingosine	At_72B3	0
N-Acetyl-D-sphingosine	At_73C3	0
N-Acetyl-D-sphingosine	At_73C4	0
N-Acetyl-D-sphingosine	At_73C5	0
N-Acetyl-D-sphingosine	At_73C6	0
N-Acetyl-D-sphingosine	At_73C1	0
N-Acetyl-D-sphingosine	At_73B2	0
N-Acetyl-D-sphingosine	At_73B3	0
N-Acetyl-D-sphingosine	At_73B4	0
N-Acetyl-D-sphingosine	At_73B5	0
N-Acetyl-D-sphingosine	At_73B1	0
N-Acetyl-D-sphingosine	At_89B1	0
N-Acetyl-D-sphingosine	At_89C1	0
N-Acetyl-D-sphingosine	At_84A3	0
N-Acetyl-D-sphingosine	At_84B1	0
N-Acetyl-D-sphingosine	At_84B2	0
N-Acetyl-D-sphingosine	At_75D1	0
N-Acetyl-D-sphingosine	At_74F1	0
N-Acetyl-D-sphingosine	At_74B1	0
N-Acetyl-D-sphingosine	At_76E4	0
N-Acetyl-D-sphingosine	At_76E1	0
N-Acetyl-D-sphingosine	At_76E2	0
N-Acetyl-D-sphingosine	At_76E12	0
N-Acetyl-D-sphingosine	At_76E11	0
N-Acetyl-D-sphingosine	At_85A5	0
N-Acetyl-D-sphingosine	At_85A4	0
N-Acetyl-D-sphingosine	At_78D2	0
N-Acetyl-D-sphingosine	At_78D1	0
N-Acetyl-D-sphingosine	VVGT1	0
N-hexanoyl-D-sphingosine	At_71C1	0
N-hexanoyl-D-sphingosine	At_71C2	0
N-hexanoyl-D-sphingosine	At_71C3	0
N-hexanoyl-D-sphingosine	At_71C4	0
N-hexanoyl-D-sphingosine	At_71C5	0
N-hexanoyl-D-sphingosine	At_71B8	0
N-hexanoyl-D-sphingosine	At_71B6	0
N-hexanoyl-D-sphingosine	At_71B5	0
N-hexanoyl-D-sphingosine	At_71B1	0
N-hexanoyl-D-sphingosine	At_88A1	0
N-hexanoyl-D-sphingosine	At_72E2	0
N-hexanoyl-D-sphingosine	At_72E3	0
N-hexanoyl-D-sphingosine	At_72E1	0
N-hexanoyl-D-sphingosine	At_72D1	0
N-hexanoyl-D-sphingosine	At_72C1	0
N-hexanoyl-D-sphingosine	At_72B3	0
N-hexanoyl-D-sphingosine	At_73C3	0
N-hexanoyl-D-sphingosine	At_73C4	0
N-hexanoyl-D-sphingosine	At_73C5	0
N-hexanoyl-D-sphingosine	At_73C6	0
N-hexanoyl-D-sphingosine	At_73C1	0
N-hexanoyl-D-sphingosine	At_73B2	0
N-hexanoyl-D-sphingosine	At_73B3	0
N-hexanoyl-D-sphingosine	At_73B4	0
N-hexanoyl-D-sphingosine	At_73B5	0
N-hexanoyl-D-sphingosine	At_73B1	0
N-hexanoyl-D-sphingosine	At_89B1	0
N-hexanoyl-D-sphingosine	At_89C1	0
N-hexanoyl-D-sphingosine	At_84A3	0
N-hexanoyl-D-sphingosine	At_84B1	0
N-hexanoyl-D-sphingosine	At_84B2	0
N-hexanoyl-D-sphingosine	At_75D1	0
N-hexanoyl-D-sphingosine	At_74F1	0
N-hexanoyl-D-sphingosine	At_74B1	0
N-hexanoyl-D-sphingosine	At_76E4	0
N-hexanoyl-D-sphingosine	At_76E1	0
N-hexanoyl-D-sphingosine	At_76E2	0
N-hexanoyl-D-sphingosine	At_76E12	0
N-hexanoyl-D-sphingosine	At_76E11	0
N-hexanoyl-D-sphingosine	At_85A5	0
N-hexanoyl-D-sphingosine	At_85A4	0
N-hexanoyl-D-sphingosine	At_78D2	0
N-hexanoyl-D-sphingosine	At_78D1	0
N-hexanoyl-D-sphingosine	VVGT1	0
β-Sitosterol	At_71C1	0
β-Sitosterol	At_71C2	0
β-Sitosterol	At_71C3	0
β-Sitosterol	At_71C4	0
β-Sitosterol	At_71C5	0
β-Sitosterol	At_71B8	0
β-Sitosterol	At_71B6	0
β-Sitosterol	At_71B5	0
β-Sitosterol	At_71B1	0
β-Sitosterol	At_88A1	0
β-Sitosterol	At_72E2	0
β-Sitosterol	At_72E3	0
β-Sitosterol	At_72E1	0
β-Sitosterol	At_72D1	0
β-Sitosterol	At_72C1	0
β-Sitosterol	At_72B3	0
β-Sitosterol	At_73C3	0
β-Sitosterol	At_73C4	0
β-Sitosterol	At_73C5	0
β-Sitosterol	At_73C6	0
β-Sitosterol	At_73C1	0
β-Sitosterol	At_73B2	0
β-Sitosterol	At_73B3	0
β-Sitosterol	At_73B4	0
β-Sitosterol	At_73B5	0
β-Sitosterol	At_73B1	0
β-Sitosterol	At_89B1	0
β-Sitosterol	At_89C1	0
β-Sitosterol	At_84A3	0
β-Sitosterol	At_84B1	0
β-Sitosterol	At_84B2	0
β-Sitosterol	At_75D1	0
β-Sitosterol	At_74F1	0
β-Sitosterol	At_74B1	0
β-Sitosterol	At_76E4	0
β-Sitosterol	At_76E1	0
β-Sitosterol	At_76E2	0
β-Sitosterol	At_76E12	0
β-Sitosterol	At_76E11	0
β-Sitosterol	At_85A5	0
β-Sitosterol	At_85A4	0
β-Sitosterol	At_78D2	0
β-Sitosterol	At_78D1	0
β-Sitosterol	VVGT1	0
Staurospoine	At_71C1	0
Staurospoine	At_71C2	0
Staurospoine	At_71C3	0
Staurospoine	At_71C4	0
Staurospoine	At_71C5	0
Staurospoine	At_71B8	0
Staurospoine	At_71B6	0
Staurospoine	At_71B5	0
Staurospoine	At_71B1	0
Staurospoine	At_88A1	0
Staurospoine	At_72E2	0
Staurospoine	At_72E3	0
Staurospoine	At_72E1	0
Staurospoine	At_72D1	0
Staurospoine	At_72C1	0
Staurospoine	At_72B3	0
Staurospoine	At_73C3	0
Staurospoine	At_73C4	0
Staurospoine	At_73C5	0
Staurospoine	At_73C6	0
Staurospoine	At_73C1	0
Staurospoine	At_73B2	0
Staurospoine	At_73B3	0
Staurospoine	At_73B4	0
Staurospoine	At_73B5	0
Staurospoine	At_73B1	0
Staurospoine	At_89B1	0
Staurospoine	At_89C1	0
Staurospoine	At_84A3	0
Staurospoine	At_84B1	0
Staurospoine	At_84B2	0
Staurospoine	At_75D1	0
Staurospoine	At_74F1	0
Staurospoine	At_74B1	0
Staurospoine	At_76E4	0
Staurospoine	At_76E1	0
Staurospoine	At_76E2	0
Staurospoine	At_76E12	0
Staurospoine	At_76E11	0
Staurospoine	At_85A5	0
Staurospoine	At_85A4	0
Staurospoine	At_78D2	0
Staurospoine	At_78D1	0
Staurospoine	VVGT1	0
2,4,5-trichlorophenol	At_71C1	1
2,4,5-trichlorophenol	At_71C2	1
2,4,5-trichlorophenol	At_71C3	0.5
2,4,5-trichlorophenol	At_71C4	0.5
2,4,5-trichlorophenol	At_71C5	0
2,4,5-trichlorophenol	At_71B8	0
2,4,5-trichlorophenol	At_71B6	0
2,4,5-trichlorophenol	At_71B1	0.5
2,4,5-trichlorophenol	At_88A1	1
2,4,5-trichlorophenol	At_72E2	1
2,4,5-trichlorophenol	At_72D1	1
2,4,5-trichlorophenol	At_72C1	1
2,4,5-trichlorophenol	At_72B3	1
2,4,5-trichlorophenol	At_72B1	1
2,4,5-trichlorophenol	At_73C3	1
2,4,5-trichlorophenol	At_73C4	0.5
2,4,5-trichlorophenol	At_73C5	1
2,4,5-trichlorophenol	At_73C6	1
2,4,5-trichlorophenol	At_73C1	0.5
2,4,5-trichlorophenol	At_73B2	0.5
2,4,5-trichlorophenol	At_73B3	0
2,4,5-trichlorophenol	At_73B4	0.5
2,4,5-trichlorophenol	At_73B5	0.5
2,4,5-trichlorophenol	At_73B1	1
2,4,5-trichlorophenol	At_89B1	0.5
2,4,5-trichlorophenol	At_75B1	0
2,4,5-trichlorophenol	At_75D1	0.5
2,4,5-trichlorophenol	At_74F1	0.5
2,4,5-trichlorophenol	At_74F2	0.5
2,4,5-trichlorophenol	At_74B1	0
2,4,5-trichlorophenol	At_76E1	0
2,4,5-trichlorophenol	At_76E2	0
2,4,5-trichlorophenol	At_76E12	0.5
2,4,5-trichlorophenol	At_76E11	0
2,4,5-trichlorophenol	At_85A4	0.5
2,4,5-trichlorophenol	At_78D2	0
4-Nitrophenol	At_71C1	0
4-Nitrophenol	At_71C2	0.5
4-Nitrophenol	At_71C3	0
4-Nitrophenol	At_71C4	0
4-Nitrophenol	At_71C5	0
4-Nitrophenol	At_71B8	0
4-Nitrophenol	At_71B6	0.5
4-Nitrophenol	At_71B1	0
4-Nitrophenol	At_88A1	0.5
4-Nitrophenol	At_72E2	0
4-Nitrophenol	At_72D1	0
4-Nitrophenol	At_72C1	0
4-Nitrophenol	At_72B3	0
4-Nitrophenol	At_72B1	0.5
4-Nitrophenol	At_73C3	0.5
4-Nitrophenol	At_73C4	0
4-Nitrophenol	At_73C5	0.5
4-Nitrophenol	At_73C6	0.5
4-Nitrophenol	At_73C1	0
4-Nitrophenol	At_73B2	0
4-Nitrophenol	At_73B3	0
4-Nitrophenol	At_73B4	0
4-Nitrophenol	At_73B5	0
4-Nitrophenol	At_73B1	0
4-Nitrophenol	At_89B1	0
4-Nitrophenol	At_75B1	0
4-Nitrophenol	At_75D1	0
4-Nitrophenol	At_74F1	0
4-Nitrophenol	At_74F2	0
4-Nitrophenol	At_74B1	0
4-Nitrophenol	At_76E1	0
4-Nitrophenol	At_76E2	0
4-Nitrophenol	At_76E12	0
4-Nitrophenol	At_76E11	0
4-Nitrophenol	At_85A4	0
4-Nitrophenol	At_78D2	0
2-chloro-4-trifluoromethylphenol	At_71C1	1
2-chloro-4-trifluoromethylphenol	At_71C2	1
2-chloro-4-trifluoromethylphenol	At_71C3	0.5
2-chloro-4-trifluoromethylphenol	At_71C4	0.5
2-chloro-4-trifluoromethylphenol	At_71C5	0
2-chloro-4-trifluoromethylphenol	At_71B8	0.5
2-chloro-4-trifluoromethylphenol	At_71B6	0
2-chloro-4-trifluoromethylphenol	At_71B1	0.5
2-chloro-4-trifluoromethylphenol	At_88A1	1
2-chloro-4-trifluoromethylphenol	At_72E2	0.5
2-chloro-4-trifluoromethylphenol	At_72D1	0.5
2-chloro-4-trifluoromethylphenol	At_72C1	0.5
2-chloro-4-trifluoromethylphenol	At_72B3	1
2-chloro-4-trifluoromethylphenol	At_72B1	1
2-chloro-4-trifluoromethylphenol	At_73C3	1
2-chloro-4-trifluoromethylphenol	At_73C4	0.5
2-chloro-4-trifluoromethylphenol	At_73C5	1
2-chloro-4-trifluoromethylphenol	At_73C6	1
2-chloro-4-trifluoromethylphenol	At_73C1	0.5
2-chloro-4-trifluoromethylphenol	At_73B2	0.5
2-chloro-4-trifluoromethylphenol	At_73B3	0.5
2-chloro-4-trifluoromethylphenol	At_73B4	0
2-chloro-4-trifluoromethylphenol	At_73B5	0
2-chloro-4-trifluoromethylphenol	At_73B1	0.5
2-chloro-4-trifluoromethylphenol	At_89B1	0.5
2-chloro-4-trifluoromethylphenol	At_75B1	0
2-chloro-4-trifluoromethylphenol	At_75D1	0
2-chloro-4-trifluoromethylphenol	At_74F1	0.5
2-chloro-4-trifluoromethylphenol	At_74F2	1
2-chloro-4-trifluoromethylphenol	At_74B1	0.5
2-chloro-4-trifluoromethylphenol	At_76E1	0.5
2-chloro-4-trifluoromethylphenol	At_76E2	0.5
2-chloro-4-trifluoromethylphenol	At_76E12	0.5
2-chloro-4-trifluoromethylphenol	At_76E11	0
2-chloro-4-trifluoromethylphenol	At_85A4	0.5
2-chloro-4-trifluoromethylphenol	At_78D2	0.5
1-Naphthol	At_71C1	1
1-Naphthol	At_71C2	1
1-Naphthol	At_71C3	0.5
1-Naphthol	At_71C4	0.5
1-Naphthol	At_71C5	0
1-Naphthol	At_71B8	0.5
1-Naphthol	At_71B6	0
1-Naphthol	At_71B1	0
1-Naphthol	At_88A1	0.5
1-Naphthol	At_72E2	0.5
1-Naphthol	At_72D1	0.5
1-Naphthol	At_72C1	0.5
1-Naphthol	At_72B3	0.5
1-Naphthol	At_72B1	1
1-Naphthol	At_73C3	0.5
1-Naphthol	At_73C4	0
1-Naphthol	At_73C5	0.5
1-Naphthol	At_73C6	0.5
1-Naphthol	At_73C1	0
1-Naphthol	At_73B2	0
1-Naphthol	At_73B3	0
1-Naphthol	At_73B4	0
1-Naphthol	At_73B5	0
1-Naphthol	At_73B1	0.5
1-Naphthol	At_89B1	0.5
1-Naphthol	At_75B1	0
1-Naphthol	At_75D1	0
1-Naphthol	At_74F1	0
1-Naphthol	At_74F2	0
1-Naphthol	At_74B1	0
1-Naphthol	At_76E1	0
1-Naphthol	At_76E2	0
1-Naphthol	At_76E12	0
1-Naphthol	At_76E11	0
1-Naphthol	At_85A4	0
1-Naphthol	At_78D2	0
Triclosan	At_71C1	1
Triclosan	At_71C2	1
Triclosan	At_71C3	0.5
Triclosan	At_71C4	0.5
Triclosan	At_71C5	0
Triclosan	At_71B8	1
Triclosan	At_71B6	0
Triclosan	At_71B1	0.5
Triclosan	At_88A1	1
Triclosan	At_72E2	0.5
Triclosan	At_72D1	0.5
Triclosan	At_72C1	0.5
Triclosan	At_72B3	0.5
Triclosan	At_72B1	1
Triclosan	At_73C3	1
Triclosan	At_73C4	0.5
Triclosan	At_73C5	0.5
Triclosan	At_73C6	0.5
Triclosan	At_73C1	0
Triclosan	At_73B2	0.5
Triclosan	At_73B3	0
Triclosan	At_73B4	0
Triclosan	At_73B5	0.5
Triclosan	At_73B1	1
Triclosan	At_89B1	0
Triclosan	At_75B1	0
Triclosan	At_75D1	0.5
Triclosan	At_74F1	0.5
Triclosan	At_74F2	0
Triclosan	At_74B1	0
Triclosan	At_76E1	0.5
Triclosan	At_76E2	0
Triclosan	At_76E12	0.5
Triclosan	At_76E11	0.5
Triclosan	At_85A4	0.5
Triclosan	At_78D2	0
4-chlorothiophenol	At_71C1	0
4-chlorothiophenol	At_71C2	0.5
4-chlorothiophenol	At_71C3	0
4-chlorothiophenol	At_71C4	0
4-chlorothiophenol	At_71C5	0
4-chlorothiophenol	At_71B8	0
4-chlorothiophenol	At_71B6	0
4-chlorothiophenol	At_71B1	0
4-chlorothiophenol	At_88A1	1
4-chlorothiophenol	At_72E2	0
4-chlorothiophenol	At_72D1	0
4-chlorothiophenol	At_72C1	0
4-chlorothiophenol	At_72B3	0
4-chlorothiophenol	At_72B1	0.5
4-chlorothiophenol	At_73C3	0.5
4-chlorothiophenol	At_73C4	0
4-chlorothiophenol	At_73C5	0.5
4-chlorothiophenol	At_73C6	0.5
4-chlorothiophenol	At_73C1	0.5
4-chlorothiophenol	At_73B2	0
4-chlorothiophenol	At_73B3	0
4-chlorothiophenol	At_73B4	0
4-chlorothiophenol	At_73B5	0
4-chlorothiophenol	At_73B1	1
4-chlorothiophenol	At_89B1	0
4-chlorothiophenol	At_75B1	0
4-chlorothiophenol	At_75D1	0
4-chlorothiophenol	At_74F1	1
