enzyme	rate	source	reaction	cid	acceptor
SbCGT3/UGT708A34		negatives	0	21465661	
SbCGT3/UGT708A34		negatives	0	77309	
SbCGT3/UGT708A34		negatives	0	94525	
SbCGT3/UGT708A34		negatives	0	958750	
SbCGT3/UGT708A34		negatives	0	7500	
SbCGT3/UGT708A34		negatives	0	151515	
SbCGT3/UGT708A34		negatives	0	67878	
SbCGT3/UGT708A34		negatives	0	137614	
SbCGT3/UGT708A34		negatives	0	615442	
SbCGT3/UGT708A34		negatives	0	7150	
SbCGT3/UGT708A34		negatives	0	1140	
SbCGT3/UGT708A34		negatives	0	94156	
SbCGT3/UGT708A34		negatives	0	261394	
SbCGT3/UGT708A34		negatives	0	466272	
SbCGT3/UGT708A34		negatives	0	77793	
SbCGT3/UGT708A34		negatives	0	108507	
SbCGT3/UGT708A34		negatives	0	11149475	
SbCGT3/UGT708A34		negatives	0	520466	
SbCGT3/UGT708A34		negatives	0	6199	
SbCGT3/UGT708A34		negatives	0	54139758	
SbCGT3/UGT708A34		negatives	0	4685	
SbCGT3/UGT708A34		negatives	0	179615	
SbCGT3/UGT708A34		negatives	0	1666397	
SbCGT3/UGT708A34		negatives	0	24725591	
SbCGT3/UGT708A34		negatives	0	71339444	
SbCGT3/UGT708A34		negatives	0	213728	
SbCGT3/UGT708A34		negatives	0	7150	
SbCGT3/UGT708A34		negatives	0	7239	
SbCGT3/UGT708A34		negatives	0	12693379	
SbCGT3/UGT708A34		negatives	0	13807896	
SbCGT3/UGT708A34		negatives	0	13410	
SbCGT3/UGT708A34		negatives	0	11446884	
SbCGT3/UGT708A34		negatives	0	13031970	
SbCGT3/UGT708A34		negatives	0	13	
SbCGT3/UGT708A34		negatives	0	21671	
SbCGT3/UGT708A34		negatives	0	33637	
SbCGT3/UGT708A34		negatives	0	20976640	
SbCGT3/UGT708A34		negatives	0	466273	
SbCGT3/UGT708A34		negatives	0	68481	
SbCGT3/UGT708A34		negatives	0	55273731	
SbCGT3/UGT708A34		negatives	0	99106	
SbCGT3/UGT708A34		negatives	0	11833	
SbCGT3/UGT708A34		negatives	0	689014	
SbCGT3/UGT708A34		negatives	0	7463	
SbCGT3/UGT708A34		negatives	0	3085295	
SbCGT3/UGT708A34		negatives	0	12242236	
SbCGT3/UGT708A34		negatives	0	244231	
ZmCGT2/UGT708A5		negatives	0	44587010	
ZmCGT2/UGT708A5		negatives	0	14299523	
ZmCGT2/UGT708A5		negatives	0	15262172	
ZmCGT2/UGT708A5		negatives	0	10251	
ZmCGT2/UGT708A5		negatives	0	30553	
ZmCGT2/UGT708A5		negatives	0	237228	
ZmCGT2/UGT708A5		negatives	0	619834	
ZmCGT2/UGT708A5		negatives	0	145858	
ZmCGT2/UGT708A5		negatives	0	2759713	
ZmCGT2/UGT708A5		negatives	0	9229	
ZmCGT2/UGT708A5		negatives	0	21928631	
ZmCGT2/UGT708A5		negatives	0	68252	
ZmCGT2/UGT708A5		negatives	0	9025	
ZmCGT2/UGT708A5		negatives	0	154128759	
ZmCGT2/UGT708A5		negatives	0	12732963	
ZmCGT2/UGT708A5		negatives	0	12582098	
ZmCGT2/UGT708A5		negatives	0	10681515	
ZmCGT2/UGT708A5		negatives	0	7137	
ZmCGT2/UGT708A5		negatives	0	9591	
ZmCGT2/UGT708A5		negatives	0	54005809	
ZmCGT2/UGT708A5		negatives	0	15725803	
ZmCGT2/UGT708A5		negatives	0	54182336	
ZmCGT2/UGT708A5		negatives	0	2817225	
ZmCGT2/UGT708A5		negatives	0	20083560	
ZmCGT2/UGT708A5		negatives	0	522000	
ZmCGT2/UGT708A5		negatives	0	141006514	
ZmCGT2/UGT708A5		negatives	0	123866419	
ZmCGT2/UGT708A5		negatives	0	10955672	
ZmCGT2/UGT708A5		negatives	0	12468	
ZmCGT2/UGT708A5		negatives	0	138966	
ZmCGT2/UGT708A5		negatives	0	162397	
ZmCGT2/UGT708A5		negatives	0	12398447	
ZmCGT2/UGT708A5		negatives	0	7654	
ZmCGT2/UGT708A5		negatives	0	11124	
ZmCGT2/UGT708A5		negatives	0	160171452	
ZmCGT2/UGT708A5		negatives	0	12167	
ZmCGT2/UGT708A5		negatives	0	20596579	
ZmCGT2/UGT708A5		negatives	0	163085752	
ZmCGT2/UGT708A5		negatives	0	72304	
ZmCGT2/UGT708A5		negatives	0	19710	
ZmCGT2/UGT708A5		negatives	0	56629747	
ZmCGT2/UGT708A5		negatives	0	9604	
ZmCGT2/UGT708A5		negatives	0	12326596	
ZmCGT2/UGT708A5		negatives	0	10943	
ZmCGT2/UGT708A5		negatives	0	92841	
ZmCGT2/UGT708A5		negatives	0	68484	
ZmCGT2/UGT708A5		negatives	0	240	
ZmCGT2/UGT708A5		negatives	0	2345	
ZmCGT2/UGT708A5		negatives	0	9948	
ZmCGT2/UGT708A5		negatives	0	10748	
ZmCGT2/UGT708A5		negatives	0	5262584	
ZmCGT2/UGT708A5		negatives	0	928228	
ZmCGT2/UGT708A5		negatives	0	137530204	
ZmCGT2/UGT708A5		negatives	0	17946	
ZmCGT2/UGT708A5		negatives	0	244690	
ZmCGT2/UGT708A5		negatives	0	390807	
ZmCGT2/UGT708A5		negatives	0	10796995	
ZmCGT2/UGT708A5		negatives	0	226487	
ZmCGT2/UGT708A5		negatives	0	54484293	
ZmCGT2/UGT708A5		negatives	0	19089	
ZmCGT2/UGT708A5		negatives	0	162886613	
ZmCGT2/UGT708A5		negatives	0	15731437	
ZmCGT2/UGT708A5		negatives	0	53395455	
ZmCGT2/UGT708A5		negatives	0	3020659	
ZmCGT2/UGT708A5		negatives	0	12689827	
ZmCGT2/UGT708A5		negatives	0	255587	
ZmCGT2/UGT708A5		negatives	0	12553720	
ZmCGT2/UGT708A5		negatives	0	20315194	
ZmCGT2/UGT708A5		negatives	0	8658	
ZmCGT2/UGT708A5		negatives	0	14104	
ZmCGT2/UGT708A5		negatives	0	7503	
ZmCGT2/UGT708A5		negatives	0	142093	
ZmCGT2/UGT708A5		negatives	0	8294	
ZmCGT2/UGT708A5		negatives	0	68023	
ZmCGT2/UGT708A5		negatives	0	14349486	
ZmCGT2/UGT708A5		negatives	0	746449	
ZmCGT2/UGT708A5		negatives	0	7950	
ZmCGT2/UGT708A5		negatives	0	67854	
ZmCGT2/UGT708A5		negatives	0	75074	
ZmCGT2/UGT708A5		negatives	0	142094	
ZmCGT2/UGT708A5		negatives	0	148791698	
ZmCGT2/UGT708A5		negatives	0	466269	
ZmCGT2/UGT708A5		negatives	0	54105512	
ZmCGT2/UGT708A5		negatives	0	579331	
ZmCGT2/UGT708A5		negatives	0	7020	
ZmCGT2/UGT708A5		negatives	0	7964	
ZmCGT2/UGT708A5		negatives	0	592453	
ZmCGT2/UGT708A5		negatives	0	31894	
ZmCGT2/UGT708A5		negatives	0	94307	
ZmCGT2/UGT708A5		negatives	0	61334	
ZmCGT2/UGT708A5		negatives	0	5270543	
ZmCGT2/UGT708A5		negatives	0	31229	
ZmCGT2/UGT708A5		negatives	0	4175	
ZmCGT2/UGT708A5		negatives	0	64802	
ZmCGT2/UGT708A5		negatives	0	466268	
ZmCGT2/UGT708A5		negatives	0	8499	
ZmCGT2/UGT708A5		negatives	0	223144	
ZmCGT2/UGT708A5		negatives	0	7780	
ZmCGT2/UGT708A5		negatives	0	20421	
ZmCGT2/UGT708A5		negatives	0	79367	
ZmCGT2/UGT708A5		negatives	0	67650	
ZmCGT2/UGT708A5		negatives	0	10680	
ZmCGT2/UGT708A5		negatives	0	466270	
ZmCGT2/UGT708A5		negatives	0	95304	
ZmCGT2/UGT708A5		negatives	0	334306	
ZmCGT2/UGT708A5		negatives	0	8653	
ZmCGT2/UGT708A5		negatives	0	241	
ZmCGT2/UGT708A5		negatives	0	21600238	
ZmCGT2/UGT708A5		negatives	0	3019951	
ZmCGT2/UGT708A5		negatives	0	6996	
ZmCGT2/UGT708A5		negatives	0	11105361	
ZmCGT2/UGT708A5		negatives	0	577969	
ZmCGT2/UGT708A5		negatives	0	11119	
ZmCGT2/UGT708A5		negatives	0	11507421	
ZmCGT2/UGT708A5		negatives	0	11240776	
ZmCGT2/UGT708A5		negatives	0	323	
ZmCGT2/UGT708A5		negatives	0	141257442	
ZmCGT2/UGT708A5		negatives	0	75702	
ZmCGT2/UGT708A5		negatives	0	15956	
ZmCGT2/UGT708A5		negatives	0	147157	
ZmCGT2/UGT708A5		negatives	0	22812	
ZmCGT2/UGT708A5		negatives	0	261397	
ZmCGT2/UGT708A5		negatives	0	72218722	
ZmCGT2/UGT708A5		negatives	0	7644	
ZmCGT2/UGT708A5		negatives	0	26955	
ZmCGT2/UGT708A5		negatives	0	11032058	
ZmCGT2/UGT708A5		negatives	0	85730	
ZmCGT2/UGT708A5		negatives	0	5150599	
ZmCGT2/UGT708A5		negatives	0	261393	
ZmCGT2/UGT708A5		negatives	0	22096539	
ZmCGT2/UGT708A5		negatives	0	366	
ZmCGT2/UGT708A5		negatives	0	53694162	
ZmCGT2/UGT708A5		negatives	0	67663	
ZmCGT2/UGT708A5		negatives	0	17090	
ZmCGT2/UGT708A5		negatives	0	7410	
ZmCGT2/UGT708A5		negatives	0	6995	
ZmCGT2/UGT708A5		negatives	0	10988376	
ZmCGT2/UGT708A5		negatives	0	77793	
ZmCGT2/UGT708A5		negatives	0	736736	
ZmCGT2/UGT708A5		negatives	0	119087140	
ZmCGT2/UGT708A5		negatives	0	247344	
ZmCGT2/UGT708A5		negatives	0	3102	
ZmCGT2/UGT708A5		negatives	0	101693	
ZmCGT2/UGT708A5		negatives	0	147795	
ZmCGT2/UGT708A5		negatives	0	66856475	
ZmCGT2/UGT708A5		negatives	0	11502	
ZmCGT2/UGT708A5		negatives	0	7519	
ZmCGT2/UGT708A5		negatives	0	2817223	
ZmCGT2/UGT708A5		negatives	0	102928	
ZmCGT2/UGT708A5		negatives	0	61151	
ZmCGT2/UGT708A5		negatives	0	6895	
ZmCGT2/UGT708A5		negatives	0	21465661	
ZmCGT2/UGT708A5		negatives	0	77309	
ZmCGT2/UGT708A5		negatives	0	94525	
ZmCGT2/UGT708A5		negatives	0	958750	
ZmCGT2/UGT708A5		negatives	0	7500	
ZmCGT2/UGT708A5		negatives	0	151515	
ZmCGT2/UGT708A5		negatives	0	67878	
ZmCGT2/UGT708A5		negatives	0	137614	
ZmCGT2/UGT708A5		negatives	0	615442	
ZmCGT2/UGT708A5		negatives	0	7150	
ZmCGT2/UGT708A5		negatives	0	1140	
ZmCGT2/UGT708A5		negatives	0	94156	
ZmCGT2/UGT708A5		negatives	0	261394	
ZmCGT2/UGT708A5		negatives	0	466272	
ZmCGT2/UGT708A5		negatives	0	77793	
ZmCGT2/UGT708A5		negatives	0	108507	
ZmCGT2/UGT708A5		negatives	0	11149475	
ZmCGT2/UGT708A5		negatives	0	520466	
ZmCGT2/UGT708A5		negatives	0	6199	
ZmCGT2/UGT708A5		negatives	0	54139758	
ZmCGT2/UGT708A5		negatives	0	4685	
ZmCGT2/UGT708A5		negatives	0	179615	
ZmCGT2/UGT708A5		negatives	0	1666397	
ZmCGT2/UGT708A5		negatives	0	24725591	
ZmCGT2/UGT708A5		negatives	0	71339444	
ZmCGT2/UGT708A5		negatives	0	213728	
ZmCGT2/UGT708A5		negatives	0	7150	
ZmCGT2/UGT708A5		negatives	0	7239	
ZmCGT2/UGT708A5		negatives	0	12693379	
ZmCGT2/UGT708A5		negatives	0	13807896	
ZmCGT2/UGT708A5		negatives	0	13410	
ZmCGT2/UGT708A5		negatives	0	11446884	
ZmCGT2/UGT708A5		negatives	0	13031970	
ZmCGT2/UGT708A5		negatives	0	13	
ZmCGT2/UGT708A5		negatives	0	21671	
ZmCGT2/UGT708A5		negatives	0	33637	
ZmCGT2/UGT708A5		negatives	0	20976640	
ZmCGT2/UGT708A5		negatives	0	466273	
ZmCGT2/UGT708A5		negatives	0	68481	
ZmCGT2/UGT708A5		negatives	0	55273731	
ZmCGT2/UGT708A5		negatives	0	99106	
ZmCGT2/UGT708A5		negatives	0	11833	
ZmCGT2/UGT708A5		negatives	0	689014	
ZmCGT2/UGT708A5		negatives	0	7463	
ZmCGT2/UGT708A5		negatives	0	3085295	
ZmCGT2/UGT708A5		negatives	0	12242236	
ZmCGT2/UGT708A5		negatives	0	244231	
ZmCGT3/UGT708A11		negatives	0	44587010	
ZmCGT3/UGT708A11		negatives	0	14299523	
ZmCGT3/UGT708A11		negatives	0	15262172	
ZmCGT3/UGT708A11		negatives	0	10251	
ZmCGT3/UGT708A11		negatives	0	30553	
ZmCGT3/UGT708A11		negatives	0	237228	
ZmCGT3/UGT708A11		negatives	0	619834	
ZmCGT3/UGT708A11		negatives	0	145858	
ZmCGT3/UGT708A11		negatives	0	2759713	
ZmCGT3/UGT708A11		negatives	0	9229	
ZmCGT3/UGT708A11		negatives	0	21928631	
ZmCGT3/UGT708A11		negatives	0	68252	
ZmCGT3/UGT708A11		negatives	0	9025	
ZmCGT3/UGT708A11		negatives	0	154128759	
ZmCGT3/UGT708A11		negatives	0	12732963	
ZmCGT3/UGT708A11		negatives	0	12582098	
ZmCGT3/UGT708A11		negatives	0	10681515	
ZmCGT3/UGT708A11		negatives	0	7137	
ZmCGT3/UGT708A11		negatives	0	9591	
ZmCGT3/UGT708A11		negatives	0	54005809	
ZmCGT3/UGT708A11		negatives	0	15725803	
ZmCGT3/UGT708A11		negatives	0	54182336	
ZmCGT3/UGT708A11		negatives	0	2817225	
ZmCGT3/UGT708A11		negatives	0	20083560	
ZmCGT3/UGT708A11		negatives	0	522000	
ZmCGT3/UGT708A11		negatives	0	141006514	
ZmCGT3/UGT708A11		negatives	0	123866419	
ZmCGT3/UGT708A11		negatives	0	10955672	
ZmCGT3/UGT708A11		negatives	0	12468	
ZmCGT3/UGT708A11		negatives	0	138966	
ZmCGT3/UGT708A11		negatives	0	162397	
ZmCGT3/UGT708A11		negatives	0	12398447	
ZmCGT3/UGT708A11		negatives	0	7654	
ZmCGT3/UGT708A11		negatives	0	11124	
ZmCGT3/UGT708A11		negatives	0	160171452	
ZmCGT3/UGT708A11		negatives	0	12167	
ZmCGT3/UGT708A11		negatives	0	20596579	
ZmCGT3/UGT708A11		negatives	0	163085752	
ZmCGT3/UGT708A11		negatives	0	72304	
ZmCGT3/UGT708A11		negatives	0	19710	
ZmCGT3/UGT708A11		negatives	0	56629747	
ZmCGT3/UGT708A11		negatives	0	9604	
ZmCGT3/UGT708A11		negatives	0	12326596	
ZmCGT3/UGT708A11		negatives	0	10943	
ZmCGT3/UGT708A11		negatives	0	92841	
ZmCGT3/UGT708A11		negatives	0	68484	
ZmCGT3/UGT708A11		negatives	0	240	
ZmCGT3/UGT708A11		negatives	0	2345	
ZmCGT3/UGT708A11		negatives	0	9948	
ZmCGT3/UGT708A11		negatives	0	10748	
ZmCGT3/UGT708A11		negatives	0	5262584	
ZmCGT3/UGT708A11		negatives	0	928228	
ZmCGT3/UGT708A11		negatives	0	137530204	
ZmCGT3/UGT708A11		negatives	0	17946	
ZmCGT3/UGT708A11		negatives	0	244690	
ZmCGT3/UGT708A11		negatives	0	390807	
ZmCGT3/UGT708A11		negatives	0	10796995	
ZmCGT3/UGT708A11		negatives	0	226487	
ZmCGT3/UGT708A11		negatives	0	54484293	
ZmCGT3/UGT708A11		negatives	0	19089	
ZmCGT3/UGT708A11		negatives	0	162886613	
ZmCGT3/UGT708A11		negatives	0	15731437	
ZmCGT3/UGT708A11		negatives	0	53395455	
ZmCGT3/UGT708A11		negatives	0	3020659	
ZmCGT3/UGT708A11		negatives	0	12689827	
ZmCGT3/UGT708A11		negatives	0	255587	
ZmCGT3/UGT708A11		negatives	0	12553720	
ZmCGT3/UGT708A11		negatives	0	20315194	
ZmCGT3/UGT708A11		negatives	0	8658	
ZmCGT3/UGT708A11		negatives	0	14104	
ZmCGT3/UGT708A11		negatives	0	7503	
ZmCGT3/UGT708A11		negatives	0	142093	
ZmCGT3/UGT708A11		negatives	0	8294	
ZmCGT3/UGT708A11		negatives	0	68023	
ZmCGT3/UGT708A11		negatives	0	14349486	
ZmCGT3/UGT708A11		negatives	0	746449	
ZmCGT3/UGT708A11		negatives	0	7950	
ZmCGT3/UGT708A11		negatives	0	67854	
ZmCGT3/UGT708A11		negatives	0	75074	
ZmCGT3/UGT708A11		negatives	0	142094	
ZmCGT3/UGT708A11		negatives	0	148791698	
ZmCGT3/UGT708A11		negatives	0	466269	
ZmCGT3/UGT708A11		negatives	0	54105512	
ZmCGT3/UGT708A11		negatives	0	579331	
ZmCGT3/UGT708A11		negatives	0	7020	
ZmCGT3/UGT708A11		negatives	0	7964	
ZmCGT3/UGT708A11		negatives	0	592453	
ZmCGT3/UGT708A11		negatives	0	31894	
ZmCGT3/UGT708A11		negatives	0	94307	
ZmCGT3/UGT708A11		negatives	0	61334	
ZmCGT3/UGT708A11		negatives	0	5270543	
ZmCGT3/UGT708A11		negatives	0	31229	
ZmCGT3/UGT708A11		negatives	0	4175	
ZmCGT3/UGT708A11		negatives	0	64802	
ZmCGT3/UGT708A11		negatives	0	466268	
ZmCGT3/UGT708A11		negatives	0	8499	
ZmCGT3/UGT708A11		negatives	0	223144	
ZmCGT3/UGT708A11		negatives	0	7780	
ZmCGT3/UGT708A11		negatives	0	20421	
ZmCGT3/UGT708A11		negatives	0	79367	
ZmCGT3/UGT708A11		negatives	0	67650	
ZmCGT3/UGT708A11		negatives	0	10680	
ZmCGT3/UGT708A11		negatives	0	466270	
ZmCGT3/UGT708A11		negatives	0	95304	
ZmCGT3/UGT708A11		negatives	0	334306	
ZmCGT3/UGT708A11		negatives	0	8653	
ZmCGT3/UGT708A11		negatives	0	241	
ZmCGT3/UGT708A11		negatives	0	21600238	
ZmCGT3/UGT708A11		negatives	0	3019951	
ZmCGT3/UGT708A11		negatives	0	6996	
ZmCGT3/UGT708A11		negatives	0	11105361	
ZmCGT3/UGT708A11		negatives	0	577969	
ZmCGT3/UGT708A11		negatives	0	11119	
ZmCGT3/UGT708A11		negatives	0	11507421	
ZmCGT3/UGT708A11		negatives	0	11240776	
ZmCGT3/UGT708A11		negatives	0	323	
ZmCGT3/UGT708A11		negatives	0	141257442	
ZmCGT3/UGT708A11		negatives	0	75702	
ZmCGT3/UGT708A11		negatives	0	15956	
ZmCGT3/UGT708A11		negatives	0	147157	
ZmCGT3/UGT708A11		negatives	0	22812	
ZmCGT3/UGT708A11		negatives	0	261397	
ZmCGT3/UGT708A11		negatives	0	72218722	
ZmCGT3/UGT708A11		negatives	0	7644	
ZmCGT3/UGT708A11		negatives	0	26955	
ZmCGT3/UGT708A11		negatives	0	11032058	
ZmCGT3/UGT708A11		negatives	0	85730	
ZmCGT3/UGT708A11		negatives	0	5150599	
ZmCGT3/UGT708A11		negatives	0	261393	
ZmCGT3/UGT708A11		negatives	0	22096539	
ZmCGT3/UGT708A11		negatives	0	366	
ZmCGT3/UGT708A11		negatives	0	53694162	
ZmCGT3/UGT708A11		negatives	0	67663	
ZmCGT3/UGT708A11		negatives	0	17090	
ZmCGT3/UGT708A11		negatives	0	7410	
ZmCGT3/UGT708A11		negatives	0	6995	
ZmCGT3/UGT708A11		negatives	0	10988376	
ZmCGT3/UGT708A11		negatives	0	77793	
ZmCGT3/UGT708A11		negatives	0	736736	
ZmCGT3/UGT708A11		negatives	0	119087140	
ZmCGT3/UGT708A11		negatives	0	247344	
ZmCGT3/UGT708A11		negatives	0	3102	
ZmCGT3/UGT708A11		negatives	0	101693	
ZmCGT3/UGT708A11		negatives	0	147795	
ZmCGT3/UGT708A11		negatives	0	66856475	
ZmCGT3/UGT708A11		negatives	0	11502	
ZmCGT3/UGT708A11		negatives	0	7519	
ZmCGT3/UGT708A11		negatives	0	2817223	
ZmCGT3/UGT708A11		negatives	0	102928	
ZmCGT3/UGT708A11		negatives	0	61151	
ZmCGT3/UGT708A11		negatives	0	6895	
ZmCGT3/UGT708A11		negatives	0	21465661	
ZmCGT3/UGT708A11		negatives	0	77309	
ZmCGT3/UGT708A11		negatives	0	94525	
ZmCGT3/UGT708A11		negatives	0	958750	
ZmCGT3/UGT708A11		negatives	0	7500	
ZmCGT3/UGT708A11		negatives	0	151515	
ZmCGT3/UGT708A11		negatives	0	67878	
ZmCGT3/UGT708A11		negatives	0	137614	
ZmCGT3/UGT708A11		negatives	0	615442	
ZmCGT3/UGT708A11		negatives	0	7150	
ZmCGT3/UGT708A11		negatives	0	1140	
ZmCGT3/UGT708A11		negatives	0	94156	
ZmCGT3/UGT708A11		negatives	0	261394	
ZmCGT3/UGT708A11		negatives	0	466272	
ZmCGT3/UGT708A11		negatives	0	77793	
ZmCGT3/UGT708A11		negatives	0	108507	
ZmCGT3/UGT708A11		negatives	0	11149475	
ZmCGT3/UGT708A11		negatives	0	520466	
ZmCGT3/UGT708A11		negatives	0	6199	
ZmCGT3/UGT708A11		negatives	0	54139758	
ZmCGT3/UGT708A11		negatives	0	4685	
ZmCGT3/UGT708A11		negatives	0	179615	
ZmCGT3/UGT708A11		negatives	0	1666397	
ZmCGT3/UGT708A11		negatives	0	24725591	
ZmCGT3/UGT708A11		negatives	0	71339444	
ZmCGT3/UGT708A11		negatives	0	213728	
ZmCGT3/UGT708A11		negatives	0	7150	
ZmCGT3/UGT708A11		negatives	0	7239	
ZmCGT3/UGT708A11		negatives	0	12693379	
ZmCGT3/UGT708A11		negatives	0	13807896	
ZmCGT3/UGT708A11		negatives	0	13410	
ZmCGT3/UGT708A11		negatives	0	11446884	
ZmCGT3/UGT708A11		negatives	0	13031970	
ZmCGT3/UGT708A11		negatives	0	13	
ZmCGT3/UGT708A11		negatives	0	21671	
ZmCGT3/UGT708A11		negatives	0	33637	
ZmCGT3/UGT708A11		negatives	0	20976640	
ZmCGT3/UGT708A11		negatives	0	466273	
ZmCGT3/UGT708A11		negatives	0	68481	
ZmCGT3/UGT708A11		negatives	0	55273731	
ZmCGT3/UGT708A11		negatives	0	99106	
ZmCGT3/UGT708A11		negatives	0	11833	
ZmCGT3/UGT708A11		negatives	0	689014	
ZmCGT3/UGT708A11		negatives	0	7463	
ZmCGT3/UGT708A11		negatives	0	3085295	
ZmCGT3/UGT708A11		negatives	0	12242236	
ZmCGT3/UGT708A11		negatives	0	244231	
ZmCGT4/UGT708A41		negatives	0	44587010	
ZmCGT4/UGT708A41		negatives	0	14299523	
ZmCGT4/UGT708A41		negatives	0	15262172	
ZmCGT4/UGT708A41		negatives	0	10251	
ZmCGT4/UGT708A41		negatives	0	30553	
ZmCGT4/UGT708A41		negatives	0	237228	
ZmCGT4/UGT708A41		negatives	0	619834	
ZmCGT4/UGT708A41		negatives	0	145858	
ZmCGT4/UGT708A41		negatives	0	2759713	
ZmCGT4/UGT708A41		negatives	0	9229	
ZmCGT4/UGT708A41		negatives	0	21928631	
ZmCGT4/UGT708A41		negatives	0	68252	
ZmCGT4/UGT708A41		negatives	0	9025	
ZmCGT4/UGT708A41		negatives	0	154128759	
ZmCGT4/UGT708A41		negatives	0	12732963	
ZmCGT4/UGT708A41		negatives	0	12582098	
ZmCGT4/UGT708A41		negatives	0	10681515	
ZmCGT4/UGT708A41		negatives	0	7137	
ZmCGT4/UGT708A41		negatives	0	9591	
ZmCGT4/UGT708A41		negatives	0	54005809	
ZmCGT4/UGT708A41		negatives	0	15725803	
ZmCGT4/UGT708A41		negatives	0	54182336	
ZmCGT4/UGT708A41		negatives	0	2817225	
ZmCGT4/UGT708A41		negatives	0	20083560	
ZmCGT4/UGT708A41		negatives	0	522000	
ZmCGT4/UGT708A41		negatives	0	141006514	
ZmCGT4/UGT708A41		negatives	0	123866419	
ZmCGT4/UGT708A41		negatives	0	10955672	
ZmCGT4/UGT708A41		negatives	0	12468	
ZmCGT4/UGT708A41		negatives	0	138966	
ZmCGT4/UGT708A41		negatives	0	162397	
ZmCGT4/UGT708A41		negatives	0	12398447	
ZmCGT4/UGT708A41		negatives	0	7654	
ZmCGT4/UGT708A41		negatives	0	11124	
ZmCGT4/UGT708A41		negatives	0	160171452	
ZmCGT4/UGT708A41		negatives	0	12167	
ZmCGT4/UGT708A41		negatives	0	20596579	
ZmCGT4/UGT708A41		negatives	0	163085752	
ZmCGT4/UGT708A41		negatives	0	72304	
ZmCGT4/UGT708A41		negatives	0	19710	
ZmCGT4/UGT708A41		negatives	0	56629747	
ZmCGT4/UGT708A41		negatives	0	9604	
ZmCGT4/UGT708A41		negatives	0	12326596	
ZmCGT4/UGT708A41		negatives	0	10943	
ZmCGT4/UGT708A41		negatives	0	92841	
ZmCGT4/UGT708A41		negatives	0	68484	
ZmCGT4/UGT708A41		negatives	0	240	
ZmCGT4/UGT708A41		negatives	0	2345	
ZmCGT4/UGT708A41		negatives	0	9948	
ZmCGT4/UGT708A41		negatives	0	10748	
ZmCGT4/UGT708A41		negatives	0	5262584	
ZmCGT4/UGT708A41		negatives	0	928228	
ZmCGT4/UGT708A41		negatives	0	137530204	
ZmCGT4/UGT708A41		negatives	0	17946	
ZmCGT4/UGT708A41		negatives	0	244690	
ZmCGT4/UGT708A41		negatives	0	390807	
ZmCGT4/UGT708A41		negatives	0	10796995	
ZmCGT4/UGT708A41		negatives	0	226487	
ZmCGT4/UGT708A41		negatives	0	54484293	
ZmCGT4/UGT708A41		negatives	0	19089	
ZmCGT4/UGT708A41		negatives	0	162886613	
ZmCGT4/UGT708A41		negatives	0	15731437	
ZmCGT4/UGT708A41		negatives	0	53395455	
ZmCGT4/UGT708A41		negatives	0	3020659	
ZmCGT4/UGT708A41		negatives	0	12689827	
ZmCGT4/UGT708A41		negatives	0	255587	
ZmCGT4/UGT708A41		negatives	0	12553720	
ZmCGT4/UGT708A41		negatives	0	20315194	
ZmCGT4/UGT708A41		negatives	0	8658	
ZmCGT4/UGT708A41		negatives	0	14104	
ZmCGT4/UGT708A41		negatives	0	7503	
ZmCGT4/UGT708A41		negatives	0	142093	
ZmCGT4/UGT708A41		negatives	0	8294	
ZmCGT4/UGT708A41		negatives	0	68023	
ZmCGT4/UGT708A41		negatives	0	14349486	
ZmCGT4/UGT708A41		negatives	0	746449	
ZmCGT4/UGT708A41		negatives	0	7950	
ZmCGT4/UGT708A41		negatives	0	67854	
ZmCGT4/UGT708A41		negatives	0	75074	
ZmCGT4/UGT708A41		negatives	0	142094	
ZmCGT4/UGT708A41		negatives	0	148791698	
ZmCGT4/UGT708A41		negatives	0	466269	
ZmCGT4/UGT708A41		negatives	0	54105512	
ZmCGT4/UGT708A41		negatives	0	579331	
ZmCGT4/UGT708A41		negatives	0	7020	
ZmCGT4/UGT708A41		negatives	0	7964	
ZmCGT4/UGT708A41		negatives	0	592453	
ZmCGT4/UGT708A41		negatives	0	31894	
ZmCGT4/UGT708A41		negatives	0	94307	
ZmCGT4/UGT708A41		negatives	0	61334	
ZmCGT4/UGT708A41		negatives	0	5270543	
ZmCGT4/UGT708A41		negatives	0	31229	
ZmCGT4/UGT708A41		negatives	0	4175	
ZmCGT4/UGT708A41		negatives	0	64802	
ZmCGT4/UGT708A41		negatives	0	466268	
ZmCGT4/UGT708A41		negatives	0	8499	
ZmCGT4/UGT708A41		negatives	0	223144	
ZmCGT4/UGT708A41		negatives	0	7780	
ZmCGT4/UGT708A41		negatives	0	20421	
ZmCGT4/UGT708A41		negatives	0	79367	
ZmCGT4/UGT708A41		negatives	0	67650	
ZmCGT4/UGT708A41		negatives	0	10680	
ZmCGT4/UGT708A41		negatives	0	466270	
ZmCGT4/UGT708A41		negatives	0	95304	
ZmCGT4/UGT708A41		negatives	0	334306	
ZmCGT4/UGT708A41		negatives	0	8653	
ZmCGT4/UGT708A41		negatives	0	241	
ZmCGT4/UGT708A41		negatives	0	21600238	
ZmCGT4/UGT708A41		negatives	0	3019951	
ZmCGT4/UGT708A41		negatives	0	6996	
